"var","z","x","y","z_worker","xse","yse","z_workerse","xlow","ylow","z_workerlow","xhigh","yhigh","z_workerhigh","time_since_menopause","p"
"l3_bmd",1.68728739823737,3,0.0769922273098082,2.03524211757588,0,0.0456307724399758,NA,3,0.0313614548698324,NA,3,0.122622999749784,NA,3,0.0915481029398892
"l3_bmd",2.06565659349443,4,0.0881559096921234,2.43393744748771,0,0.0426769434811969,NA,4,0.0454789662109265,NA,4,0.13083285317332,NA,4,0.0388609166041387
"l3_bmd",2.39932360138887,5,0.0983203455377462,2.81315157723607,0,0.040978359684718,NA,5,0.0573419858530282,NA,5,0.139298705222464,NA,5,0.0164253917085722
"l3_bmd",3.45173812377623,10,0.130156295933725,4.05008265650999,0,0.0377074654178379,NA,10,0.0924488305158871,NA,10,0.167863761351563,NA,10,0.000556988032731187
"l4_bmd",0.738777291461482,0.01,0.0458495467237622,0.894403958754588,1.00000000030117e-05,0.0620613915095585,NA,0.00998999999999699,-0.0162118447857963,NA,0.010010000000003,0.107910938233321,NA,0.01,0.460042243224529
"l4_bmd",1.17790743953354,1,0.0655332960911539,1.4473459915613,0,0.055635352907785,NA,1,0.00989794318336885,NA,1,0.121168648998939,NA,1,0.238833508876612
"l4_bmd",1.6905279504103,2,0.0850181628638888,2.02831861256381,0,0.0502908945357897,NA,2,0.0347272683280991,NA,2,0.135309057399678,NA,2,0.0909269956045784
"l4_bmd",2.2442491417286,3,0.103826328913483,2.62165353739226,0,0.0462632811050167,NA,3,0.0575630478084659,NA,3,0.150089610018499,NA,3,0.0248163758142554
"l4_bmd",2.79448096169135,4,0.121697423732906,3.21340014753821,0,0.0435492048080547,NA,4,0.0781482189248517,NA,4,0.165246628540961,NA,4,0.00519831015233541
"l4_bmd",3.29918367978285,5,0.138397993197149,3.78626863373815,0,0.0419491627717613,NA,5,0.096448830425388,NA,5,0.180347155968911,NA,5,0.000969664411573756
"l4_bmd",5.08741268129842,10,0.19897255591909,5.88585944758196,0,0.0391107559743528,NA,10,0.159861799944738,NA,10,0.238083311893443,NA,10,3.62981417145747e-07
"total_bmc",-0.189051341075298,0.01,-0.0135609166209769,-0.346653834370706,1.00000000030117e-05,0.0717313960527561,NA,0.00998999999999699,-0.085292312673733,NA,0.010010000000003,0.0581704794317793,NA,0.01,0.850052577880924
"total_bmc",-0.381937120246245,1,-0.0245408718248807,-0.620042473125044,0,0.0642536965484228,NA,1,-0.0887945683733035,NA,1,0.0397128247235421,NA,1,0.702508005769965
"total_bmc",-0.620713820450664,2,-0.0355943905715118,-0.913063342998829,0,0.0573442855608866,NA,2,-0.0929386761323983,NA,2,0.0217498949893748,NA,2,0.534787934470077
"total_bmc",-0.906734559038963,3,-0.0465460325123386,-1.2213595680491,0,0.0513336919259724,NA,3,-0.097879724438311,NA,3,0.00478765941363383,NA,3,0.364547183397065
"total_bmc",-1.23349252059241,4,-0.0573282772841493,-1.5398046140082,0,0.0464763882448319,NA,4,-0.103804665528981,NA,4,-0.0108518890393174,NA,4,0.217392065501287
"total_bmc",-1.57906733550684,5,-0.0678709619350245,-1.85861106083647,0,0.0429816768473903,NA,5,-0.110852638782415,NA,5,-0.0248892850876342,NA,5,0.11432061301836
"total_bmc",-2.61423056847716,10,-0.114489545842013,-3.04533453218983,0,0.0437947391567321,NA,10,-0.158284284998745,NA,10,-0.0706948066852806,NA,10,0.00894286635065589
"total_bmd",-0.352899900770331,0.01,-0.0257175533027114,-0.56253264797001,1.00000000030117e-05,0.0728749235876054,NA,0.00998999999999699,-0.0985924768903168,NA,0.010010000000003,0.047157370284894,NA,0.01,0.724163485225348
"total_bmd",-0.599486810123909,1,-0.0388128745119805,-0.899282316015941,0,0.0647435003681869,NA,1,-0.103556374880167,NA,1,0.0259306258562064,NA,1,0.548848303131461
"total_bmd",-0.907248066856899,2,-0.0520326014961757,-1.26024297524674,0,0.0573521216489765,NA,2,-0.109384723145152,NA,2,0.00531952015280089,NA,2,0.364275630411602
"total_bmd",-1.27411852542897,3,-0.0651389630354208,-1.63905948388821,0,0.0511247279867387,NA,3,-0.116263691022159,NA,3,-0.0140142350486821,NA,3,0.202621413943272
"total_bmd",-1.68339085808969,4,-0.0780287182595233,-2.02789594850388,0,0.0463521100192204,NA,4,-0.124380828278744,NA,4,-0.0316766082403028,NA,4,0.0922994518364879
"total_bmd",-2.09751260785541,5,-0.0906049767439128,-2.41316845781612,0,0.043196391957115,NA,5,-0.133801368701028,NA,5,-0.0474085847867978,NA,5,0.0359482222744429
"total_bmd",-3.25960498680434,10,-0.146222340840206,-3.81096492702022,0,0.044858914326168,NA,10,-0.191081255166374,NA,10,-0.101363426514038,NA,10,0.00111567480137809
"fibrinogen",-0.318077505778934,0.01,-0.0227284140850707,-0.288175192100679,1.00000000030117e-05,0.0714555844790455,NA,0.00998999999999699,-0.0941839985641162,NA,0.010010000000003,0.0487271703939748,NA,0.01,0.750426146024473
"fibrinogen",0.264794300658677,1,0.0176667753539247,0.437566313414438,0,0.0667188655872824,NA,1,-0.0490520902333577,NA,1,0.0843856409412071,NA,1,0.791167927645469
"fibrinogen",0.931893438038398,2,0.0585504369219895,1.21359106972336,0,0.0628295409454069,NA,2,-0.00427910402341734,NA,2,0.121379977867396,NA,2,0.351391599166533
"fibrinogen",1.66350875321579,3,0.0996151402011328,2.02998488329444,0,0.0598825464600429,NA,3,0.0397325937410899,NA,3,0.159497686661176,NA,3,0.0962106401702971
"fibrinogen",2.43710574403227,4,0.140944614438604,2.87794740555779,0,0.0578327857885255,NA,4,0.083111828650078,NA,4,0.198777400227129,NA,4,0.014805349150308
"fibrinogen",3.22723080840854,5,0.182598663256582,3.74063887141252,0,0.0565806024102219,NA,5,0.126018060846361,NA,5,0.239179265666804,NA,5,0.00124994590431982
"fibrinogen",6.56461324138249,10,0.395702571319379,7.34461200912066,0,0.060278124052293,NA,10,0.335424447267086,NA,10,0.455980695371672,NA,10,5.21680476595066e-11
"platelets",-0.0765062594737585,0.01,-0.00293971907555623,-0.0831245740453583,1.00000000030117e-05,0.0384245563144353,NA,0.00998999999999699,-0.0413642753899915,NA,0.010010000000003,0.0354848372388791,NA,0.01,0.939016334233233
"platelets",-0.732879964196862,1,-0.0250928370760468,-1.02518283623238,0,0.0342386725001347,NA,1,-0.0593315095761815,NA,1,0.00914583542408789,NA,1,0.463631644239458
"platelets",-1.55350281372997,2,-0.0474206485402466,-2.05182588228235,0,0.0305249840046247,NA,2,-0.0779456325448713,NA,2,-0.0168956645356219,NA,2,0.120303057576858
"platelets",-2.54073491377984,3,-0.0696934462132524,-3.15641585129863,0,0.0274304280368903,NA,3,-0.0971238742501427,NA,3,-0.0422630181763621,NA,3,0.0110619754068271
"platelets",-3.67526344027574,4,-0.0919119940500644,-4.32930842534269,0,0.0250082737043657,NA,4,-0.11692026775443,NA,4,-0.0669037203456987,NA,4,0.000237604111681389
"platelets",-4.90775571873478,5,-0.114084146261436,-5.54632685142747,0,0.0232456855637563,NA,5,-0.137329831825192,NA,5,-0.0908384606976793,NA,5,9.21244975415902e-07
"platelets",-10.7329061315392,10,-0.224892422899863,-11.486390951118,0,0.0209535441886522,NA,10,-0.245845967088516,NA,10,-0.203938878711211,NA,10,0
"nfl",0.103821530295507,0.01,0.0138786107261266,0.120831902872559,1.00000000030117e-05,0.13367757811529,NA,0.00998999999999699,-0.119798967389163,NA,0.010010000000003,0.147556188841416,NA,0.01,0.917310980095709
"nfl",0.650147168242032,1,0.0794969303025102,0.845871941747579,0,0.122275285021184,NA,1,-0.042778354718674,NA,1,0.201772215323694,NA,1,0.515597163609944
"nfl",1.30233937305653,2,0.145797513991349,1.61940443325084,0,0.111950476970661,NA,2,0.0338470370206886,NA,2,0.25774799096201,NA,2,0.192800397727992
"nfl",2.05434266639237,3,0.211954551081488,2.43490406112208,0,0.103173903043985,NA,3,0.108780648037503,NA,3,0.315128454125472,NA,3,0.0399425379516456
"nfl",2.8860496543004,4,0.277794359146511,3.288094970714,0,0.0962541856244847,NA,4,0.181540173522026,NA,4,0.374048544770996,NA,4,0.00390110604523497
"nfl",3.75607358103535,5,0.343136804087618,4.16906743872064,0,0.0913551869218263,NA,5,0.251781617165791,NA,5,0.434491991009444,NA,5,0.000172599966260512
"nfl",7.43787345033294,10,0.656166301545849,8.49449441431288,0,0.0882196108776867,NA,10,0.567946690668163,NA,10,0.744385912423536,NA,10,1.02362562870439e-13
"bmi",0.596149349113061,0.01,0.0222661763188631,0.645789250011762,1.00000000030117e-05,0.0373499968623471,NA,0.00998999999999699,-0.015083820543484,NA,0.010010000000003,0.0596161731812103,NA,0.01,0.551075459192156
"bmi",0.65934952966695,1,0.0218864129080374,0.75768760780779,0,0.0331939463414688,NA,1,-0.0113075334334314,NA,1,0.0550803592495063,NA,1,0.509671343699058
"bmi",0.734047337831189,2,0.0215476540958663,0.869426005544734,0,0.0293545838059039,NA,2,-0.00780692971003761,NA,2,0.0509022379017702,NA,2,0.462919887706385
"bmi",0.82066830504825,3,0.0213091553726109,0.975415616200505,0,0.0259656127104336,NA,3,-0.00465645733782277,NA,3,0.0472747680830445,NA,3,0.411835229097411
"bmi",0.91848754790519,4,0.0212331963934309,1.07109086705869,0,0.0231175658743092,NA,4,-0.00188436948087824,NA,4,0.0443507622677401,NA,4,0.35836367508932
"bmi",1.02407566819857,5,0.0213883529324029,1.15487172258035,0,0.0208855200807835,NA,5,0.000502832851619443,NA,5,0.0422738730131864,NA,5,0.305799536003036
"bmi",1.54656391320045,10,0.0282925776280808,1.67260223421603,0,0.0182938302042315,NA,10,0.00999874742384929,NA,10,0.0465864078323124,NA,10,0.121968437174668
"cpeptide",0.238771648289098,0.01,0.0154107534342523,0.209162832451748,1.00000000030117e-05,0.064541806134342,NA,0.00998999999999699,-0.0491310527000897,NA,0.010010000000003,0.0799525595685942,NA,0.01,0.811282655808492
"cpeptide",0.723544964592055,1,0.0442073100388565,0.806589227944851,0,0.0610982208462762,NA,1,-0.0168909108074197,NA,1,0.105305530885133,NA,1,0.469345139578897
"cpeptide",1.26368526006591,2,0.0732454247680297,1.42679561751766,0,0.0579617623807762,NA,2,0.0152836623872535,NA,2,0.131207187148806,NA,2,0.206343017734091
"cpeptide",1.85123934614233,3,0.102181354030674,2.06328361549722,0,0.0551961874857523,NA,3,0.0469851665449214,NA,3,0.157377541516426,NA,3,0.0641351276091788
"cpeptide",2.47939258477704,4,0.130960366214927,2.71485908410005,0,0.0528195361311463,NA,4,0.0781408300837805,NA,4,0.183779902346073,NA,4,0.0131606363342762
"cpeptide",3.13788307845055,5,0.159525670381451,3.37937829856616,0,0.0508386279517536,NA,5,0.108687042429697,NA,5,0.210364298333204,NA,5,0.00170172743534436
"cpeptide",6.41989652728191,10,0.297050968094058,6.73471410673312,0,0.0462703669493291,NA,10,0.250780601144728,NA,10,0.343321335043387,NA,10,1.36366917757869e-10
"f_glucose",0.132879894042561,0.01,0.00480417307887425,0.0922608339037987,1.00000000030117e-05,0.0361542512769877,NA,0.00998999999999699,-0.0313500781981135,NA,0.010010000000003,0.040958424355862,NA,0.01,0.894288368110026
"f_glucose",1.60649280750327,1,0.0551851380596826,1.82304796456155,0,0.0343513134960426,NA,1,0.02083382456364,NA,1,0.0895364515557252,NA,1,0.10816567400821
"f_glucose",3.2121315605176,2,0.10591274308594,3.59168169137017,0,0.03297272888439,NA,2,0.0729400142015495,NA,2,0.13888547197033,NA,2,0.00131754025219633
"f_glucose",4.88060090963683,3,0.156254902761266,5.37388444239518,0,0.0320155049868426,NA,3,0.124239397774424,NA,3,0.188270407748109,NA,3,1.05763079383259e-06
"f_glucose",6.55706680308258,4,0.205990583882788,7.16087658743113,0,0.0314150503676353,NA,4,0.174575533515153,NA,4,0.237405634250424,NA,4,5.48763257057772e-11
"f_glucose",8.20183767854819,5,0.254903491143754,8.94074354540918,0,0.0310788266159486,NA,5,0.223824664527805,NA,5,0.285982317759702,NA,5,2.22044604925031e-16
"f_glucose",15.8010747926574,10,0.480235094338433,17.2243974130837,0,0.0303925587746469,NA,10,0.449842535563786,NA,10,0.51062765311308,NA,10,0
"glycohemoglobin",-0.0410566906125873,0.01,-0.00177864489641813,-0.0482889988077573,1.00000000030117e-05,0.0433216820420696,NA,0.00998999999999699,-0.0451003269384877,NA,0.010010000000003,0.0415430371456514,NA,0.01,0.967250701353537
"glycohemoglobin",1.57098080775698,1,0.0587271589824836,2.11741618009381,0,0.0373824802266893,NA,1,0.0213446787557943,NA,1,0.0961096392091728,NA,1,0.116187106831787
"glycohemoglobin",3.67127699432047,2,0.119662934543992,4.52015072326038,0,0.0325943628685912,NA,2,0.0870685716754008,NA,2,0.152257297412583,NA,2,0.000241341605369483
"glycohemoglobin",6.14013923701894,3,0.180146156119119,7.13737762897472,0,0.029339099516346,NA,3,0.150807056602773,NA,3,0.209485255635465,NA,3,8.24491808160133e-10
"glycohemoglobin",8.67631276707385,4,0.239916640546601,9.90099663045891,0,0.0276519123949832,NA,4,0.212264728151617,NA,4,0.267568552941584,NA,4,0
"glycohemoglobin",10.9823788500139,5,0.298730956671016,12.6769323423543,0,0.0272009334908927,NA,5,0.271530023180123,NA,5,0.325931890161908,NA,5,0
"glycohemoglobin",20.8192038794929,10,0.571430925247067,24.7359992196461,0,0.0274472995487561,NA,10,0.543983625698311,NA,10,0.598878224795823,NA,10,0
"gtt",-0.0177483136756878,0.01,-0.00132728182813829,-0.00565686291530604,1.00000000030117e-05,0.0747835457718132,NA,0.00998999999999699,-0.0761108275999515,NA,0.010010000000003,0.0734562639436749,NA,0.01,0.985839637967018
"gtt",0.59604386547404,1,0.0406377627529607,0.968640730922321,0,0.0681791477220239,NA,1,-0.0275413849690632,NA,1,0.108816910474985,NA,1,0.551145922979627
"gtt",1.33336974341908,2,0.0830662594354089,2.00783181857389,0,0.0622979933700963,NA,2,0.0207682660653125,NA,2,0.145364252805505,NA,2,0.182410496499872
"gtt",2.19127376006229,3,0.125572514279186,3.10479681292529,0,0.0573057171439941,NA,3,0.068266797135192,NA,3,0.18287823142318,NA,3,0.028431987731341
"gtt",3.15861903209371,4,0.168195431175833,4.25741410742601,0,0.0532496731852917,NA,4,0.114945757990541,NA,4,0.221445104361124,NA,4,0.00158518560057375
"gtt",4.209736803764,5,0.21097299509559,5.45741416674013,0,0.0501154834447026,NA,5,0.160857511650887,NA,5,0.261088478540293,NA,5,2.55668348598803e-05
"gtt",9.62696899978071,10,0.428191816691619,11.6807833670783,0,0.0444783624733156,NA,10,0.383713454218303,NA,10,0.472670179164935,NA,10,0
"insulin",0.00471343213584099,0.01,0.000116565749368958,0.00197163613473424,1.00000000030117e-05,0.0247305458123797,NA,0.00998999999999699,-0.0246139800630107,NA,0.010010000000003,0.0248471115617486,NA,0.01,0.996239239195547
"insulin",0.214370489770786,1,0.00513790534660399,0.235868508328792,0,0.0239674096565141,NA,1,-0.0188295043099101,NA,1,0.029105315003118,NA,1,0.83025815249699
"insulin",0.437571092675594,2,0.0102465342590284,0.47534728681959,0,0.0234168445551887,NA,2,-0.0131703102961602,NA,2,0.0336633788142171,NA,2,0.661697230098609
"insulin",0.668198814807652,3,0.0154200953866157,0.719085231887574,0,0.0230771067605897,NA,3,-0.00765701137397399,NA,3,0.0384972021472053,NA,3,0.504006691902187
"insulin",0.902541400881227,4,0.0206823201691237,0.967952696626293,0,0.0229156470261971,NA,4,-0.00223332685707346,NA,4,0.0435979671953208,NA,4,0.3667693391039
"insulin",1.13829816967322,5,0.0260504901985004,1.22254072928753,0,0.0228854713927714,NA,5,0.00316501880572907,NA,5,0.0489359615912718,NA,5,0.254995998026113
"insulin",2.3476467848714,10,0.0544803788893278,2.56503260484766,0,0.0232063780805561,NA,10,0.0312740008087717,NA,10,0.0776867569698839,NA,10,0.0188924275337463
"amh",0.43816681981222,0.01,0.0485756582276556,0.429549694795574,1.00000000030117e-05,0.110861105933291,NA,0.00998999999999699,-0.062285447705635,NA,0.010010000000003,0.159436764160946,NA,0.01,0.661265359172363
"amh",-0.112744585883112,1,-0.0115755826648682,-0.462742319381353,0,0.102670851768165,NA,1,-0.114246434433033,NA,1,0.0910952691032969,NA,1,0.910233052156036
"amh",-0.761720497864088,2,-0.0722970062350911,-1.41795682219725,0,0.0949127750110657,NA,2,-0.167209781246157,NA,2,0.0226157687759746,NA,2,0.446226838786575
"amh",-1.51417204485397,3,-0.132946506167871,-2.42943124485979,0,0.0878014533551191,NA,3,-0.22074795952299,NA,3,-0.0451450528127517,NA,3,0.129982209898552
"amh",-2.37534583565474,4,-0.193488339503898,-3.49609026190023,0,0.0814569131785246,NA,4,-0.274945252682423,NA,4,-0.112031426325373,NA,4,0.0175325146007186
"amh",-3.34156197012044,5,-0.253886110194358,-4.61238822595258,0,0.0759782737727313,NA,5,-0.329864383967089,NA,5,-0.177907836421627,NA,5,0.000833084173477827
"amh",-8.82895597643247,10,-0.552410864718353,-10.5363483257806,0,0.0625680846289106,NA,10,-0.614978949347263,NA,10,-0.489842780089442,NA,10,0
"andro",-0.0912456756180283,0.01,-0.00626315121946139,-0.072370623698302,1.00000000030117e-05,0.0686405265459387,NA,0.00998999999999699,-0.0749036777654001,NA,0.010010000000003,0.0623773753264773,NA,0.01,0.927297382405118
"andro",-0.616261401833572,1,-0.0404185901677893,-0.789822901284868,0,0.0655867624477718,NA,1,-0.106005352615561,NA,1,0.0251681722799825,NA,1,0.537722009150194
"andro",-1.19476038272082,2,-0.0749099240847843,-1.52661063700478,0,0.0626987010685712,NA,2,-0.137608625153356,NA,2,-0.0122112230162131,NA,2,0.232180663060529
"andro",-1.82267865690198,3,-0.109397335247848,-2.2754913308063,0,0.060020089023148,NA,3,-0.169417424270996,NA,3,-0.0493772462247005,NA,3,0.0683520746977193
"andro",-2.49964830666125,4,-0.143886574967009,-3.03619490711627,0,0.057562727757969,NA,4,-0.201449302724978,NA,4,-0.0863238472090404,NA,4,0.0124316652460434
"andro",-3.22354148470316,5,-0.178383672004774,-3.80811794141417,0,0.0553377931853112,NA,5,-0.233721465190085,NA,5,-0.123045878819463,NA,5,0.00126615957127019
