"var","z","x","y","z_worker","xse","yse","z_workerse","xlow","ylow","z_workerlow","xhigh","yhigh","z_workerhigh","time_since_menopause","p"
"dhea",-4.3296561981923,3,-0.406408037601028,-5.71023463245117,0,0.0938661221578541,NA,3,-0.500274159758882,NA,3,-0.312541915443174,NA,3,1.49342311612788e-05
"dhea",-5.87839540032541,4,-0.521228270096793,-7.55261502937983,0,0.088668460455712,NA,4,-0.609896730552504,NA,4,-0.432559809641081,NA,4,4.14262446568614e-09
"dhea",-7.4997713441818,5,-0.633965471412218,-9.43891792224798,0,0.0845313066649742,NA,5,-0.718496778077192,NA,5,-0.549434164747244,NA,5,6.3948846218409e-14
"dhea",-16.2630568043314,10,-1.15495737840299,-18.8896009290981,0,0.0710172381673899,NA,10,-1.22597461657038,NA,10,-1.0839401402356,NA,10,0
"e1",-1.33238826552528,0.01,-0.376107464840879,-3.63237775131395,1.00000000030117e-05,0.282280679417875,NA,0.00998999999999699,-0.658388144258753,NA,0.010010000000003,-0.093826785423004,NA,0.01,0.182732636085978
"e1",-2.06565248760528,1,-0.476048028547852,-5.51884105077935,0,0.230458913783575,NA,1,-0.706506942331427,NA,1,-0.245589114764277,NA,1,0.0388613045717683
"e1",-3.2017796767003,2,-0.575018474562126,-7.57106549710496,0,0.179593392620547,NA,2,-0.754611867182674,NA,2,-0.395425081941579,NA,2,0.00136581418524484
"e1",-5.0877830355495,3,-0.670232524918359,-9.72558552193165,0,0.131733708028682,NA,3,-0.801966232947041,NA,3,-0.538498816889677,NA,3,3.62273481213649e-07
"e1",-8.59795419888885,4,-0.760058502769307,-11.9035804796791,0,0.0883999245852615,NA,4,-0.848458427354568,NA,4,-0.671658578184045,NA,4,0
"e1",-12.2170161683642,5,-0.843072746664748,-14.0008332004233,0,0.0690080732517872,NA,5,-0.912080819916535,NA,5,-0.774064673412961,NA,5,0
"e1",-18.5136396848091,10,-1.12647853698174,-21.2397291459724,0,0.0608458712689563,NA,10,-1.18732440825069,NA,10,-1.06563266571278,NA,10,0
"e2",-3.56483026023311,0.01,-0.901410965266202,-10.9592714382162,1.00000000030117e-05,0.252862240124515,NA,0.00998999999999699,-1.15427320539072,NA,0.010010000000003,-0.648548725141687,NA,0.01,0.000364091737882877
"e2",-5.03356840943276,1,-1.0330314212292,-15.1349441281898,0,0.205228445747023,NA,1,-1.23825986697622,NA,1,-0.827802975482177,NA,1,4.81432901988654e-07
"e2",-7.32391993038871,2,-1.1627675016146,-20.2648269152486,0,0.158763000232976,NA,2,-1.32153050184757,NA,2,-1.00400450138162,NA,2,2.40918396343659e-13
"e2",-11.1344447966901,3,-1.28714145783925,-26.1763917697325,0,0.115599967608791,NA,3,-1.40274142544804,NA,3,-1.17154149023046,NA,3,0
"e2",-18.1035713738708,4,-1.4041839147495,-32.3611884715617,0,0.0775639174034015,NA,4,-1.4817478321529,NA,4,-1.32661999734609,NA,4,0
"e2",-30.8058889207482,5,-1.51218038525005,-38.0392705073901,0,0.0490873803103139,NA,5,-1.56126776556037,NA,5,-1.46309300493974,NA,5,0
"e2",-35.0604925266023,10,-1.88169589951437,-53.4636483478357,0,0.0536699790536779,NA,10,-1.93536587856805,NA,10,-1.8280259204607,NA,10,0
"fsh",1.24580252809985,0.01,0.563968721647336,6.80421747341652,1.00000000030117e-05,0.452695117345383,NA,0.00998999999999699,0.111273604301953,NA,0.010010000000003,1.01666383899272,NA,0.01,0.212836901230276
"fsh",2.04786552919986,1,0.739121130787936,11.5978327940466,0,0.360922687671161,NA,1,0.378198443116776,NA,1,1.1000438184591,NA,1,0.0405731773002544
"fsh",3.3651343919811,2,0.912397091791672,16.7499802383587,0,0.271132437969151,NA,2,0.641264653822521,NA,2,1.18352952976082,NA,2,0.000765063848607417
"fsh",5.7592721250799,3,1.07895590416961,22.1062807486625,0,0.18734240729329,NA,3,0.891613496876318,NA,3,1.2662983114629,NA,3,8.44774183939023e-09
"fsh",11.0007523525695,4,1.23602496680651,27.5050733354818,0,0.112358221255458,NA,4,1.12366674555105,NA,4,1.34838318806197,NA,4,0
"fsh",26.3549912725334,5,1.3812607432189,32.7213188635972,0,0.0524098349696067,NA,5,1.3288509082493,NA,5,1.43367057818851,NA,5,0
"fsh",21.5582076997221,10,1.88900402630106,51.5621286063323,0,0.0876234264282282,NA,10,1.80138059987283,NA,10,1.97662745272929,NA,10,0
"hprog",-1.71749849241864,0.01,-0.494862063801003,-6.77548533270452,1.00000000030117e-05,0.288129547702905,NA,0.00998999999999699,-0.782991611503908,NA,0.010010000000003,-0.206732516098098,NA,0.01,0.0858881296592213
"hprog",-2.35003463280421,1,-0.54934326505491,-8.1930606589335,0,0.233759646511847,NA,1,-0.783102911566758,NA,1,-0.315583618543063,NA,1,0.0187716643854117
"hprog",-3.34253049874769,2,-0.603231980563015,-9.67898488536458,0,0.180471645894935,NA,2,-0.78370362645795,NA,2,-0.422760334668079,NA,2,0.000830182317371086
"hprog",-5.02251779935265,3,-0.654954684521646,-11.1902141645124,0,0.130403656231156,NA,3,-0.785358340752802,NA,3,-0.52455102829049,NA,3,5.0998469269814e-07
"hprog",-8.1642677260632,4,-0.70359192677464,-12.6962113374039,0,0.0861794285026357,NA,4,-0.789771355277275,NA,4,-0.617412498272004,NA,4,2.22044604925031e-16
"hprog",-10.7598131311028,5,-0.748370492859482,-14.1651435737162,0,0.0695523689622644,NA,5,-0.817922861821746,NA,5,-0.678818123897217,NA,5,0
"hprog",-15.3394821487204,10,-0.901116644533827,-19.9769838908135,0,0.0587449195349137,NA,10,-0.95986156406874,NA,10,-0.842371724998913,NA,10,0
"lh",1.34428136231139,0.01,0.512622575398159,5.83687523177918,1.00000000030117e-05,0.381335775210588,NA,0.00998999999999699,0.131286800187571,NA,0.010010000000003,0.893958350608748,NA,0.01,0.178857420088054
"lh",1.96606490277296,1,0.611489156795524,8.16437968014047,0,0.311021856874141,NA,1,0.300467299921383,NA,1,0.922511013669665,NA,1,0.0492911139541148
"lh",2.93018311346838,2,0.709395579430556,10.6336777390507,0,0.242099401969068,NA,2,0.467296177461487,NA,2,0.951494981399624,NA,2,0.0033876231377139
"lh",4.53186061943161,3,0.803520484015727,13.1769620920116,0,0.177304765413661,NA,3,0.626215718602067,NA,3,0.980825249429388,NA,3,5.84664232561316e-06
"lh",7.53031455903189,4,0.892200635714816,15.7422358053247,0,0.118481190755134,NA,4,0.773719444959683,NA,4,1.01068182646995,NA,4,5.06261699229071e-14
"lh",14.4622388698066,5,0.974005594186925,18.2700631154532,0,0.0673481888216075,NA,5,0.906657405365318,NA,5,1.04135378300853,NA,5,0
"lh",19.5192413554283,10,1.25250512604987,28.4231647430074,0,0.0641677154989199,NA,10,1.18833741055095,NA,10,1.31667284154879,NA,10,0
"progsterone",-1.88708706686719,0.01,-0.5529519395902,-8.03980181515957,1.00000000030117e-05,0.293018774437457,NA,0.00998999999999699,-0.845970714027658,NA,0.010010000000003,-0.259933165152743,NA,0.01,0.0591486159403933
"progsterone",-2.54641341326258,1,-0.610368090784177,-9.86067012565181,0,0.239697170775639,NA,1,-0.850065261559816,NA,1,-0.370670920008538,NA,1,0.0108836208368983
"progsterone",-3.5618857447584,2,-0.666944119326097,-11.7966704838122,0,0.187244669570763,NA,2,-0.85418878889686,NA,2,-0.479699449755334,NA,2,0.000368200625355808
"progsterone",-5.23524076629684,3,-0.721084067368076,-13.7768492230302,0,0.137736562568475,NA,3,-0.858820629936551,NA,3,-0.583347504799601,NA,3,1.64769935695475e-07
"progsterone",-8.33666564471686,4,-0.771863883709344,-15.7333670919604,0,0.0925866427422926,NA,4,-0.864450526451637,NA,4,-0.679277240967052,NA,4,0
"progsterone",-13.1842913332404,5,-0.81848984081986,-17.5914925812203,0,0.0620806852740177,NA,5,-0.880570526093877,NA,5,-0.756409155545842,NA,5,0
"progsterone",-17.2069780358722,10,-0.974159441911669,-23.8173818660362,0,0.0566142084845342,NA,10,-1.0307736503962,NA,10,-0.917545233427135,NA,10,0
"test",-0.879675576266779,0.01,-0.0538659969775478,-0.99767154971194,1.00000000030117e-05,0.0612339349083075,NA,0.00998999999999699,-0.115099931885855,NA,0.010010000000003,0.00736793793075965,NA,0.01,0.379035084042182
"test",-1.75112993795363,1,-0.0904945522577259,-2.12318452655608,0,0.0516778054537048,NA,1,-0.142172357711431,NA,1,-0.0388167468040211,NA,1,0.0799235303798722
"test",-2.83477828271684,2,-0.127370913856743,-3.31076582703252,0,0.044931525909205,NA,2,-0.172302439765948,NA,2,-0.0824393879475382,NA,2,0.00458574994248662
"test",-3.92796230611961,3,-0.163907698436708,-4.54140304469351,0,0.0417284295680094,NA,3,-0.205636128004717,NA,3,-0.122179268868698,NA,3,8.56686336863088e-05
"test",-5.07050851543545,4,-0.199908589894764,-5.80288397165222,0,0.0394257477896367,NA,4,-0.2393343376844,NA,4,-0.160482842105127,NA,4,3.9675416219076e-07
"test",-6.20782044879041,5,-0.23520793521406,-7.07752556349167,0,0.037888972007863,NA,5,-0.273096907221923,NA,5,-0.197318963206197,NA,5,5.37244915221891e-10
"test",-11.4302732271982,10,-0.398329859538727,-12.9982680497903,0,0.0348486734849789,NA,10,-0.433178533023706,NA,10,-0.363481186053749,NA,10,0
"bnp",0.0148015981555274,0.01,0.00107034866455042,0.0105436812470533,1.00000000030117e-05,0.072313047098277,NA,0.00998999999999699,-0.0712426984337265,NA,0.010010000000003,0.0733833957628274,NA,0.01,0.988190464577958
"bnp",0.918605192623836,1,0.0613732409646468,1.13851167631905,0,0.066811336858814,NA,1,-0.00543809589416717,NA,1,0.128184577823461,NA,1,0.358302114975748
"bnp",1.95292838491138,2,0.122386928211931,2.31275018544115,0,0.0626684158812537,NA,2,0.0597185123306776,NA,2,0.185055344093185,NA,2,0.0508280817186209
"bnp",3.06420083944522,3,0.183657983824653,3.52128092988223,0,0.0599366665071158,NA,3,0.123721317317537,NA,3,0.243594650331768,NA,3,0.00218252336309654
"bnp",4.20499653635674,4,0.245316980878972,4.76356383492119,0,0.0583394014139944,NA,4,0.186977579464978,NA,4,0.303656382292967,NA,4,2.61086155255441e-05
"bnp",5.35298671365173,5,0.307459333864334,6.03760053853972,0,0.0574369693614632,NA,5,0.250022364502871,NA,5,0.364896303225797,NA,5,8.65142038009026e-08
"bnp",11.7632453510286,10,0.625707402229171,12.7960531862361,0,0.0531917326857812,NA,10,0.57251566954339,NA,10,0.678899134914953,NA,10,0
"map",0.918634996515337,0.01,0.0844734706110948,2.36523014888966,1.00000000030117e-05,0.0919554240057569,NA,0.00998999999999699,-0.00748195339466209,NA,0.010010000000003,0.176428894616852,NA,0.01,0.358286520508612
"map",1.6468223058903,1,0.126377008833318,4.38642167526894,0,0.0767399180720937,NA,1,0.049637090761224,NA,1,0.203116926905411,NA,1,0.0995945751114122
"map",2.72310449883046,2,0.168657183003646,6.50853281521724,0,0.0619356264425702,NA,2,0.106721556561076,NA,2,0.230592809446216,NA,2,0.00646715980545776
"map",4.38818531604156,3,0.210647433647669,8.68483008333757,0,0.0480033130956482,NA,3,0.162644120552021,NA,3,0.258650746743317,NA,3,1.14300365399167e-05
"map",7.15538562932353,4,0.252121349614184,10.8880544267878,0,0.0352351868473676,NA,4,0.216886162766816,NA,4,0.287356536461551,NA,4,8.34443625308268e-13
"map",11.7134925517255,5,0.292878302415282,13.0910731088696,0,0.0250034992656516,NA,5,0.267874803149631,NA,5,0.317881801680934,NA,5,0
"map",20.8589444642644,10,0.481358562126032,23.5458425045795,0,0.0230768418292064,NA,10,0.458281720296825,NA,10,0.504435403955238,NA,10,0
"pp",0.117266570619259,0.01,0.00348034217550262,0.0846715092523632,1.00000000030117e-05,0.0296788944805302,NA,0.00998999999999699,-0.0261985523050276,NA,0.010010000000003,0.0331592366560328,NA,0.01,0.906648815000759
"pp",3.44681377716765,1,0.0970846708173022,3.83801390188649,0,0.0281664972620249,NA,1,0.0689181735552773,NA,1,0.125251168079327,NA,1,0.000567239432337496
"pp",6.9579039121148,2,0.191511927937334,7.62276597250809,0,0.0275243708962237,NA,2,0.16398755704111,NA,2,0.219036298833557,NA,2,3.45368178500394e-12
"pp",10.3418604388137,3,0.285664767334397,11.374224530913,0,0.0276221835543514,NA,3,0.258042583780045,NA,3,0.313286950888748,NA,3,0
"pp",13.461854910956,4,0.379379185940622,15.0893746394382,0,0.0281817913244528,NA,4,0.35119739461617,NA,4,0.407560977265075,NA,4,0
"pp",16.3501208920473,5,0.472474869909744,18.7794569908493,0,0.0288973318930965,NA,5,0.443577538016647,NA,5,0.50137220180284,NA,5,0
"pp",31.5688589171932,10,0.921016615663274,37.3442331437197,0,0.0291748465815363,NA,10,0.891841769081738,NA,10,0.95019146224481,NA,10,0
"sbp",0.429514602233491,0.01,0.0211079089243573,0.400416540620253,1.00000000030117e-05,0.0491436351979548,NA,0.00998999999999699,-0.0280357262735975,NA,0.010010000000003,0.0702515441223122,NA,0.01,0.667548769566969
"sbp",2.92882035694699,1,0.119930347608226,4.13960227615256,0,0.0409483454059441,NA,1,0.0789820022022817,NA,1,0.16087869301417,NA,1,0.00340251007010117
"sbp",6.44285873663695,2,0.219334494675466,7.93768357422139,0,0.0340430395327827,NA,2,0.185291455142684,NA,2,0.253377534208249,NA,2,1.1724377024791e-10
"sbp",10.5768771481678,3,0.317873655584789,11.7206236624704,0,0.0300536397588633,NA,3,0.287820015825926,NA,3,0.347927295343653,NA,3,0
"sbp",14.197154622787,4,0.415127337624859,15.4688845471361,0,0.0292401786593606,NA,4,0.385887158965498,NA,4,0.44436751628422,NA,4,0
"sbp",17.3588843733035,5,0.510715162205272,19.170312382386,0,0.0294209668791106,NA,5,0.481294195326161,NA,5,0.540136129084383,NA,5,0
"sbp",33.1118635367193,10,0.95424439837839,37.0363351925336,0,0.0288188068098367,NA,10,0.925425591568553,NA,10,0.983063205188227,NA,10,0
"troponin",0.729967213226569,0.01,0.0558025112857382,0.787690977280975,1.00000000030117e-05,0.0764452296961152,NA,0.00998999999999699,-0.020642718410377,NA,0.010010000000003,0.132247740981853,NA,0.01,0.465410225914922
"troponin",1.8946844405135,1,0.127588745772726,2.4672049310101,0,0.0673403671052191,NA,1,0.0602483786675064,NA,1,0.194929112877945,NA,1,0.0581342203179775
"troponin",3.43037098183122,2,0.199890987187446,4.21797961701455,0,0.0582709532718641,NA,2,0.141620033915581,NA,2,0.25816194045931,NA,2,0.000602756540028393
"troponin",5.33966411985914,3,0.271832757536122,6.01667328243291,0,0.0509082128452852,NA,3,0.220924544690837,NA,3,0.322740970381407,NA,3,9.31189390040998e-08
"troponin",7.13154435047126,4,0.343270078349136,7.85561717527672,0,0.0481340452333376,NA,4,0.295136033115799,NA,4,0.391404123582474,NA,4,9.9253938401489e-13
"troponin",8.95768688928091,5,0.414068969075621,9.72503010500201,0,0.0462249880123752,NA,5,0.367843981063246,NA,5,0.460293957087996,NA,5,0
"troponin",17.472047017834,10,0.754800120289065,19.0479327532873,0,0.0432004400811554,NA,10,0.71159968020791,NA,10,0.79800056037022,NA,10,0
"crp",0.88253616725179,0.01,0.0408428386724862,0.967840640722256,1.00000000030117e-05,0.0462789403857186,NA,0.00998999999999699,-0.00543610171323244,NA,0.010010000000003,0.0871217790582048,NA,0.01,0.377486930381766
"crp",1.61215482843885,1,0.0649442912948661,1.90886191762781,0,0.0402841527061986,NA,1,0.0246601385886675,NA,1,0.105228444001065,NA,1,0.106928252136101
"crp",2.46629051170245,2,0.0890016676322818,2.88928522141023,0,0.0360872602842092,NA,2,0.0529144073480726,NA,2,0.125088927916491,NA,2,0.0136520559206468
"crp",3.32132535736373,3,0.112492159321727,3.88531091419367,0,0.0338696596141416,NA,3,0.0786224997075851,NA,3,0.146361818935868,NA,3,0.00089591031577152
"crp",4.17969987144477,4,0.135152306259573,4.88075964066078,0,0.0323354093395361,NA,4,0.102816896920037,NA,4,0.167487715599109,NA,4,2.91894074220256e-05
"crp",4.99977144398134,5,0.156741792113224,5.85729502813149,0,0.0313497914593491,NA,5,0.125392000653875,NA,5,0.188091583572573,NA,5,5.73983129692479e-07
"crp",8.24780518887825,10,0.242606631526705,9.84638859496183,0,0.0294146898442568,NA,10,0.213191941682449,NA,10,0.272021321370962,NA,10,2.22044604925031e-16
"hscrp",-0.123352016996348,0.01,-0.00644694414640816,-0.20082417589483,1.00000000030117e-05,0.0522646025852908,NA,0.00998999999999699,-0.058711546731699,NA,0.010010000000003,0.0458176584388827,NA,0.01,0.901828351698317
"hscrp",-0.0196887163026638,1,-0.000911292279424199,-0.0215313413101612,0,0.0462850023036243,NA,1,-0.0471962945830485,NA,1,0.0453737100242001,NA,1,0.984291692122573
"hscrp",0.116587584370327,2,0.00478197618931226,0.176528811048067,0,0.0410161700762483,NA,2,-0.036234193886936,NA,2,0.0457981462655606,NA,2,0.907186876859754
"hscrp",0.289575091470161,3,0.0106598415709701,0.39529305820071,0,0.0368120114090288,NA,3,-0.0261521698380587,NA,3,0.047471852979999,NA,3,0.772141325028977
"hscrp",0.496323949971247,4,0.0167978996030402,0.639226471002821,0,0.0338446282997492,NA,4,-0.0170467286967091,NA,4,0.0506425279027894,NA,4,0.619665871371391
"hscrp",0.725109772804199,5,0.0232605781911768,0.913358721632849,0,0.0320786990654143,NA,5,-0.00881812087423747,NA,5,0.0553392772565911,NA,5,0.468384689431933
"hscrp",2.05040701863117,10,0.0615504015878969,2.79641593830754,0,0.0300186260720993,NA,10,0.0315317755157976,NA,10,0.0915690276599962,NA,10,0.0403247288570017
"ferritin",3.92075175572008,0.01,0.571708452948923,12.2971417657082,1.00000000030117e-05,0.145816029315002,NA,0.00998999999999699,0.425892423633921,NA,0.010010000000003,0.717524482263925,NA,0.01,8.82731613929266e-05
"ferritin",5.23668431431623,1,0.624619082322262,15.3079933879532,0,0.119277589564576,NA,1,0.505341492757687,NA,1,0.743896671886838,NA,1,1.63486970850002e-07
"ferritin",7.24409650708636,2,0.676948045362788,18.8340194950074,0,0.0934482367401621,NA,2,0.583499808622626,NA,2,0.77039628210295,NA,2,4.35429470257986e-13
"ferritin",10.4609122737022,3,0.727245603917766,22.7393411364991,0,0.0695202851233153,NA,3,0.657725318794451,NA,3,0.796765889041082,NA,3,0
"ferritin",15.9499247945575,4,0.774677211146491,26.7587565685837,0,0.0485693331551524,NA,4,0.726107877991338,NA,4,0.823246544301643,NA,4,0
"ferritin",25.304321892606,5,0.818522277826231,30.5013403431723,0,0.032347133477835,NA,5,0.786175144348396,NA,5,0.850869411304066,NA,5,0
"ferritin",28.213311349628,10,0.969785949613328,39.025625276409,0,0.0343733473038823,NA,10,0.935412602309446,NA,10,1.00415929691721,NA,10,0
"hemoglobin",6.33829811310577,0.01,0.335982316228361,11.9807537472275,1.00000000030117e-05,0.0530082855417682,NA,0.00998999999999699,0.282974030686593,NA,0.010010000000003,0.388990601770129,NA,0.01,2.32317054482678e-10
"hemoglobin",7.53492271682141,1,0.338248332307799,13.3178056766839,0,0.0448907500474655,NA,1,0.293357582260334,NA,1,0.383139082355265,NA,1,4.88498130835069e-14
"hemoglobin",9.09954247617485,2,0.339927592331963,14.7646642800986,0,0.037356558664569,NA,2,0.302571033667394,NA,2,0.377284150996532,NA,2,0
"hemoglobin",11.0618973822357,3,0.340812211100665,16.2276431531761,0,0.0308095618069983,NA,3,0.310002649293667,NA,3,0.371621772907663,NA,3,0
"hemoglobin",13.3263269531587,4,0.340732992417585,17.5901346939065,0,0.0255684100814307,NA,4,0.315164582336154,NA,4,0.366301402499016,NA,4,0
"hemoglobin",15.5211637902169,5,0.33954110188067,18.7313694982179,0,0.021876007912157,NA,5,0.317665093968513,NA,5,0.361417109792827,NA,5,0
"hemoglobin",16.7309801215436,10,0.313773134785101,20.3188189168658,0,0.0187540199382026,NA,10,0.295019114846898,NA,10,0.332527154723303,NA,10,0
"iron",1.65978872985652,0.01,0.177703082024634,6.04524790519353,1.00000000030117e-05,0.107063675531762,NA,0.00998999999999699,0.0706394064928715,NA,0.010010000000003,0.284766757556396,NA,0.01,0.0969569617798498
"iron",2.25540241236473,1,0.195104922454729,7.57571913243501,0,0.0865055926982745,NA,1,0.108599329756455,NA,1,0.281610515153004,NA,1,0.0241080814680565
"iron",3.19895304170848,2,0.211867764664128,9.17905127959501,0,0.0662303453354147,NA,2,0.145637419328714,NA,2,0.278098109999543,NA,2,0.00137927632848678
"iron",4.82686302032267,3,0.227253267662723,10.7712278687632,0,0.0470809440222173,NA,3,0.180172323640505,NA,3,0.27433421168494,NA,3,1.38700450502682e-06
"iron",8.05834035971813,4,0.240754901609399,12.2650336758098,0,0.0298764870757855,NA,4,0.210878414533614,NA,4,0.270631388685185,NA,4,6.66133814775094e-16
"iron",10.504973377293,5,0.251943379390756,13.5679720078633,0,0.0239832477762718,NA,5,0.227960131614485,NA,5,0.275926627167028,NA,5,0
"iron",10.5110964518793,10,0.26552697306131,16.0317191795397,0,0.0252615865791847,NA,10,0.240265386482125,NA,10,0.290788559640494,NA,10,0
"tibc",-1.01479950049954,0.01,-0.125056551947036,-4.09536338328626,1.00000000030117e-05,0.123232768527651,NA,0.00998999999999699,-0.248289320474687,NA,0.010010000000003,-0.00182378341938517,NA,0.01,0.310201411907222
"tibc",-1.63065843186481,1,-0.16126630898363,-5.69021035825294,0,0.0988964370663493,NA,1,-0.260162746049979,NA,1,-0.0623698719172804,NA,1,0.102962412287605
"tibc",-2.62597725526228,2,-0.196966490795278,-7.30884012069399,0,0.0750069294776148,NA,2,-0.271973420272893,NA,2,-0.121959561317663,NA,2,0.00864005905473242
"tibc",-4.39780232736809,3,-0.231006858034273,-8.89183031248844,0,0.0525277947570967,NA,3,-0.28353465279137,NA,3,-0.178479063277176,NA,3,1.09352502637439e-05
"tibc",-8.11655483659936,4,-0.262682609926899,-10.3994829744265,0,0.0323638064690211,NA,4,-0.29504641639592,NA,4,-0.230318803457878,NA,4,4.44089209850063e-16
"tibc",-9.51163154429866,5,-0.291400469724503,-11.7960876439585,0,0.0306362234877749,NA,5,-0.322036693212278,NA,5,-0.260764246236728,NA,5,0
"tibc",-11.8150412601173,10,-0.38045083185864,-16.4463371535296,0,0.0322005504240502,NA,10,-0.41265138228269,NA,10,-0.34825028143459,NA,10,0
"transferrin",1.65814153828352,0.01,0.210066787645863,5.85033025639217,1.00000000030117e-05,0.126688091936543,NA,0.00998999999999699,0.0833786957093206,NA,0.010010000000003,0.336754879582406,NA,0.01,0.0972889014470668
"transferrin",2.32208959422241,1,0.237633736261998,7.19612203443245,0,0.102336161728322,NA,1,0.135297574533676,NA,1,0.33996989799032,NA,1,0.0202281118708885
"transferrin",3.37382604463924,2,0.264632572749212,8.61720159953595,0,0.0784369345804577,NA,2,0.186195638168754,NA,2,0.34306950732967,NA,2,0.000741311981436787
"transferrin",5.16885104797722,3,0.290039043014851,10.0506336031494,0,0.0561128653781492,NA,3,0.233926177636702,NA,3,0.346151908393,NA,3,2.35537523707308e-07
"transferrin",8.42936804929167,4,0.313177112229282,11.4289202847912,0,0.0371530950360625,NA,4,0.27602401719322,NA,4,0.350330207265345,NA,4,0
"transferrin",10.9424040873699,5,0.333469310703273,12.6744575046059,0,0.0304749585228874,NA,5,0.302994352180386,NA,5,0.363944269226161,NA,5,0
"transferrin",11.4320740091502,10,0.38153294781099,15.6802612812429,0,0.0333739046393167,NA,10,0.348159043171673,NA,10,0.414906852450307,NA,10,0
"b2m",0.776848179849607,0.01,0.0643338075314324,0.755418767840009,1.00000000030117e-05,0.0828138743195447,NA,0.00998999999999699,-0.0184800667881123,NA,0.010010000000003,0.147147681850977,NA,0.01,0.437248347432204
"b2m",1.98120446158499,1,0.142640971615125,2.34858974651704,0,0.0719970979174002,NA,1,0.0706438736977246,NA,1,0.214638069532525,NA,1,0.0475683490979266
"b2m",3.44465202110108,2,0.221179836253094,4.02112223570088,0,0.0642096313062108,NA,2,0.156970204946883,NA,2,0.285389467559304,NA,2,0.000571794996244268
"b2m",4.95270125042753,3,0.298876604620243,5.74464591311118,0,0.0603461807017825,NA,3,0.238530423918461,NA,3,0.359222785322026,NA,3,7.31902973782894e-07
"b2m",6.52811160772448,4,0.375483903101207,7.50175131023319,0,0.0575179968824232,NA,4,0.317965906218784,NA,4,0.433001899983631,NA,4,6.66040556041025e-11
"b2m",8.12067597612462,5,0.450800123413937,9.26984919748426,0,0.0555126352460463,NA,5,0.39528748816789,NA,5,0.506312758659983,NA,5,4.44089209850063e-16
"b2m",16.0422984767886,10,0.805128369940381,17.6304237642251,0,0.0501878437871799,NA,10,0.754940526153201,NA,10,0.855316213727561,NA,10,0
"bicarb",0.881937023609209,0.01,0.105967710186517,3.01965173049865,1.00000000030117e-05,0.120153375297545,NA,0.00998999999999699,-0.014185665111028,NA,0.010010000000003,0.226121085484062,NA,0.01,0.377810864226565
"bicarb",1.63071340473981,1,0.159099317319995,5.81763250333147,0,0.0975642420412803,NA,1,0.0615350752787145,NA,1,0.256663559361275,NA,1,0.102950806774566
"bicarb",2.81163725082514,2,0.211774120545873,8.70753123635476,0,0.075320570064194,NA,2,0.136453550481679,NA,2,0.287094690610067,NA,2,0.00492900566480881
"bicarb",4.83391653271081,3,0.2626215390149,11.5953330369839,0,0.0543289353959169,NA,3,0.208292603618984,NA,3,0.316950474410817,NA,3,1.33872734808804e-06
"bicarb",8.82398791018637,4,0.310883521891269,14.4212204375018,0,0.0352316350674491,NA,4,0.27565188682382,NA,4,0.346115156958718,NA,4,0
"bicarb",14.2368238833817,5,0.355909232285731,17.126408356406,0,0.0249992017321486,NA,5,0.330910030553582,NA,5,0.38090843401788,NA,5,0
"bicarb",20.3741086518177,10,0.520021945603069,27.299065987742,0,0.0255236660651005,NA,10,0.494498279537969,NA,10,0.54554561166817,NA,10,0
"bun",0.721905142454666,0.01,0.0635965924959647,1.60184375054922,1.00000000030117e-05,0.0880954972556639,NA,0.00998999999999699,-0.0244989047596992,NA,0.010010000000003,0.151692089751629,NA,0.01,0.470352799391795
"bun",1.88502615911234,1,0.135592016023198,5.09328925597082,0,0.0719311057662183,NA,1,0.0636609102569795,NA,1,0.207523121789416,NA,1,0.0594263061528391
"bun",3.70842469425266,2,0.207133550616237,8.72217200008803,0,0.0558548622915962,NA,2,0.151278688324641,NA,2,0.262988412907833,NA,2,0.000208552662993355
"bun",6.81647805942909,3,0.276572341096522,12.3793474351641,0,0.0405740821998166,NA,3,0.235998258896706,NA,3,0.317146423296339,NA,3,9.32987020973997e-12
"bun",12.6588865699043,4,0.34309318592539,15.9719494402654,0,0.0271029512770161,NA,4,0.315990234648374,NA,4,0.370196137202406,NA,4,0
"bun",16.6826877136376,5,0.406025931623342,19.3903038968439,0,0.0243381605286196,NA,5,0.381687771094723,NA,5,0.430364092151962,NA,5,0
"bun",29.1714692674008,10,0.656783366036323,32.7348824166122,0,0.0225145795714267,NA,10,0.634268786464897,NA,10,0.67929794560775,NA,10,0
"cystatin",0.822965331883223,0.01,0.114080112424685,1.44421854066647,1.00000000030117e-05,0.138620799692293,NA,0.00998999999999699,-0.0245406872676073,NA,0.010010000000003,0.252700912116978,NA,0.01,0.410527708407718
"cystatin",1.67752734313592,1,0.197718246957512,3.30715589400765,0,0.117862905642959,NA,1,0.0798553413145531,NA,1,0.315581152600471,NA,1,0.0934394072047844
"cystatin",2.89468262079939,2,0.281273823351698,5.25413910340114,0,0.0971691408690677,NA,2,0.18410468248263,NA,2,0.378442964220765,NA,2,0.00379542064618299
"cystatin",4.69959536704993,3,0.363269717245591,7.23878643603801,0,0.0772980839568803,NA,3,0.285971633288711,NA,3,0.440567801202471,NA,3,2.60677469476889e-06
"cystatin",7.53878766870321,4,0.443135420053466,9.22881457984886,0,0.0587807270249982,NA,4,0.384354693028468,NA,4,0.501916147078464,NA,4,4.75175454539567e-14
