"t","sodium","potassium","bicarb","u_creatinine","cystatin","b2m","osmolality","scr","bun","u_albumin","dhea","hprog","andro","calcium","phosphate","pth","alp","bone_alp","nfl","test","e2","fsh","lh","progsterone","shbg","amh","e1","troponin","bnp","ck","apob","homocysteine","sbp","map","pp","fibrinogen","crp","hscrp","neutrophils","monocytes","lymphocytes","platelets","wbc","eosinophils","alt","ast","ggt","bilirubin","albumin","transferrin","iron","ferritin","b12","folate","folate_rbc","hemoglobin","hematocrit","mcv","rdw","ldh","rbc","tibc","f_glucose","glycohemoglobin","total_chol","ldl","hdl","tri","insulin","cpeptide","bmi","gtt","tsh","ft4","tt4","ft3","tt3","thyroglobulin","selenium","lead","cobalt","oxychlordane","pcb074","asthma","emphysema","bronchitis","copd","diabetes","anemia","managing_money_hard","heart_failure","heart_disease","angina","heart_attack","stroke","arthritis","osteoporosis","weak_grip","liver_disease","thyroid_problem","walk_quarter_mile","walk_10steps","crouching","lifting_carrying","chores","preparing_meals","walk_across_floor","stand_from_chair","stand_from_bed","cutlery","dressing","protracted_standing","reaching_overhead","push_pull","kidney_disease","kidney_stones","gout","snore","sleep_breathing","trouble_sleeping","sleep_disorder","falling_asleep","wakeup_at_night","wakeup_too_early","insufficient_sleep","sleeping_pills","depression_score","total_bmd","total_bmc","femor_neck_bmd","l1_bmd","l2_bmd","l3_bmd","l4_bmd","smoke_ever","smoke_now","depression_score_num","hip_fracture","moderate_depression","moderately_severe_depression","depression_difficulties","CERAD","CERADDR","AFT","DSST","tse","sodiumse","potassiumse","bicarbse","u_creatininese","cystatinse","b2mse","osmolalityse","scrse","bunse","u_albuminse","dhease","hprogse","androse","calciumse","phosphatese","pthse","alpse","bone_alpse","nflse","testse","e2se","fshse","lhse","progsteronese","shbgse","amhse","e1se","troponinse","bnpse","ckse","apobse","homocysteinese","sbpse","mapse","ppse","fibrinogense","crpse","hscrpse","neutrophilsse","monocytesse","lymphocytesse","plateletsse","wbcse","eosinophilsse","altse","astse","ggtse","bilirubinse","albuminse","transferrinse","ironse","ferritinse","b12se","folatese","folate_rbcse","hemoglobinse","hematocritse","mcvse","rdwse","ldhse","rbcse","tibcse","f_glucosese","glycohemoglobinse","total_cholse","ldlse","hdlse","trise","insulinse","cpeptidese","bmise","gttse","tshse","ft4se","tt4se","ft3se","tt3se","thyroglobulinse","seleniumse","leadse","cobaltse","oxychlordanese","pcb074se","asthmase","emphysemase","bronchitisse","copdse","diabetesse","anemiase","managing_money_hardse","heart_failurese","heart_diseasese","anginase","heart_attackse","strokese","arthritisse","osteoporosisse","weak_gripse","liver_diseasese","thyroid_problemse","walk_quarter_milese","walk_10stepsse","crouchingse","lifting_carryingse","choresse","preparing_mealsse","walk_across_floorse","stand_from_chairse","stand_from_bedse","cutleryse","dressingse","protracted_standingse","reaching_overheadse","push_pullse","kidney_diseasese","kidney_stonesse","goutse","snorese","sleep_breathingse","trouble_sleepingse","sleep_disorderse","falling_asleepse","wakeup_at_nightse","wakeup_too_earlyse","insufficient_sleepse","sleeping_pillsse","depression_scorese","total_bmdse","total_bmcse","femor_neck_bmdse","l1_bmdse","l2_bmdse","l3_bmdse","l4_bmdse","smoke_everse","smoke_nowse","depression_score_numse","hip_fracturese","moderate_depressionse","moderately_severe_depressionse","depression_difficultiesse","CERADse","CERADDRse","AFTse","DSSTse"
-25,0.935068577004134,0.990796169118406,0.979607048023587,1.00757225868734,0.807012342517832,0.811194054476975,0.929675320047827,0.872640646957767,0.982475813297531,0.920469659822846,0.797920859989256,0.930254881202216,0.913305142291417,0.940649930026995,0.995921404083915,1.03163416835832,0.966345814527967,0.968048081886465,0.934994803832072,0.938771170556323,0.931204085921187,0.795900747540618,0.64607130464679,0.810189599927133,0.979144341393796,0.814907930167039,0.905494656112728,0.943862772872287,1.0095248343017,0.993803630493365,1.0050348637903,0.97169471972216,0.898914044070056,0.924363590109701,0.995523204341157,NA,1.04515035770323,1.06532582616784,0.998667641666533,0.968214043269778,0.982179023092728,0.995289011261133,0.987621217332431,1.02131108909119,1.03570395176878,0.956998981552009,0.927674454148331,1.01117066719676,0.934621438378165,0.990277512080399,1.00982982928355,0.915906101330673,0.973287177198728,0.972005143470469,0.977139200601937,0.941770932755063,0.932696046795139,0.907119654493662,0.953113125678999,0.983988230022358,0.955710906832308,0.987620642470258,0.822907054763506,0.731817428830096,0.96690798137012,0.994007453330036,0.989086161048733,0.956221275390022,1.00485617844478,0.954721763002695,1.03200399347426,0.917383398532375,0.961283499623324,0.989777030808014,0.937140607719658,1.00004930212941,1.00513498029108,0.945811319692834,0.969990354534492,0.991998662151513,NA,0.785665464204493,0.807859263785036,0.37146637940079,0.0229714028021022,0.141753503704152,0.00644490992697109,0.129879340852125,0.0539232252645819,0.181583465241374,0.0348473990728172,0.0201819180933192,0.0280674361652535,0.0491554535909676,0.0518679840539572,0.174677676160344,0.00482383070194948,0.0541579481512817,0.119167596456946,0.129372979589786,0.116366852088405,0.0750042558226738,0.183627585065781,0.11646309893919,0.126108029831069,0.107965459786288,0.0807556415618031,0.107075672065209,0.110375805340839,0.0726473906127127,0.0908233485060816,0.177761164505151,0.0931051576884926,0.151439559544804,0.0951439653579711,0.178079260593106,0.0687459134375926,0.496301129784295,0.398394746619439,0.335612132409205,0.199204598256325,0.287103436706367,0.237390048929727,0.343001923666099,0.419745751460832,0.123112334072318,0.985709238511106,0.999729616140097,0.999173729901132,1.00915921269314,0.976732622343396,0.94396883388228,0.934336429299484,0.956440540909865,0.494176666379227,0.453984139867082,0.137376755584174,0.045870282398945,0.248631554991813,0.135897663237943,0.319952929656456,NA,NA,NA,NA,25,0.0530048664864667,0.059275816345482,0.0663447636514668,0.0580749865172758,0.188730235157211,0.166269608292224,0.049737539307524,0.0550255432050615,0.0585040930669177,0.0799971684911751,0.204389286072372,0.238820229038745,0.219341684409137,0.0468156966821732,0.0524746585324174,0.177360831527274,0.053066775084205,0.137386363974115,0.33114194442358,0.115185925358121,0.125768904019858,0.20065722430315,0.123328751923383,0.195021234329601,0.0918629709971659,0.168999400886697,0.250332627854737,0.193446700035999,0.143695486497999,0.122710269169659,0.122762902677684,0.183132144131171,0.0642704809090422,0.0628344031275511,0.0500513427471218,NA,0.0700850265799496,0.102642356543624,0.0599008508476217,0.0596198975674283,0.0612201611961899,0.0630561987247494,0.059587047233498,0.0581193222138826,0.0682313041071238,0.0810207397168856,0.0591550387329817,0.0685135589285077,0.0648078452440759,0.123609297457288,0.0592150403424614,0.0973034977493842,0.071561269639642,0.0909231332298819,0.0863846473833255,0.0687005698549962,0.0718784539085404,0.0822510682444648,0.0782527887909387,0.0587958827608215,0.0719135604274313,0.103151718817189,0.199104960756995,0.119066072079086,0.0557091776751036,0.0845929044223207,0.0567369063373945,0.0561267430139109,0.0864613630856199,0.22048793795243,0.0536474293238391,0.187374765339296,0.132604958414917,0.137637437332145,0.124549644063183,0.148463480667881,0.173223054493247,0.223353836612417,0.0954911692909866,0.068586564623895,NA,0.15516794680405,0.255855486164334,0.0219083066218624,0.0372586511282963,0.0412453817992421,0.0298431120760372,0.0328900105149262,0.0371162166570395,0.0300305769500067,0.039510977108502,0.0328008227853825,0.0359345836857667,0.0377018982828341,0.0403066790819804,0.0336193533527229,0.0224049099551421,0.087155989290229,0.0287483025563494,0.038896047199097,0.0391938791040164,0.0446367846369602,0.0323297451727174,0.0326745115031842,0.0365536706118651,0.0398985787460525,0.0439591721913763,0.0371144829287904,0.0407216642573471,0.0399306755299842,0.039071182441553,0.0300976646844846,0.0413309119081507,0.0321718758629487,0.0382539951227842,0.0502917393434052,0.0554674875337709,0.00970346950030334,0.0619966424252812,0.0268231427126905,0.0664693241107937,0.133046716853582,0.112766280997223,0.136425365007008,0.0804765364059906,0.100987742185762,0.0462353002196739,0.0928442387733173,0.0890052669473564,0.12154020976461,0.118965745361631,0.12152101687559,0.124410262318821,0.126575987102228,0.0055006962223946,0.0142864450830842,0.0169409952260351,0.0529436056834959,0.0365482537501745,0.0463540102633826,0.0259048934298396,NA,NA,NA,NA
-24,0.920078649498368,0.967551627494178,0.970531395902344,1.01199981465903,0.801815698865876,0.827613069714696,0.915933985045889,0.864621557904527,0.984964364715275,0.957578508017928,0.795093993520398,0.888262057170522,0.969516745118662,0.953490682835641,0.994851526025446,0.998192743816584,0.950997574650519,0.929036605962451,0.854920755883964,0.948995768358843,0.958511288992566,0.99411323518095,0.629188112812202,0.885393292006431,0.995116613383524,0.791734257045855,0.913743526951244,0.93763846188139,0.988857363623468,1.00511848178755,0.988716045117996,0.931181439034029,0.927565324257696,0.944183350722103,1.01949452038987,NA,1.02507548870779,1.02423772392906,1.00061119032617,0.978019220083805,0.9805300406763,0.967266128571934,0.99212646994595,1.0062385503055,1.0482607038219,0.959755475850917,0.950674242042244,1.02341091557006,0.945511840392067,0.984458390437671,1.01235728841023,0.927834421539646,0.967931019201601,0.963905773126096,0.983072320911892,0.941319347565162,0.933908266042116,0.882020528201068,0.9607208290233,0.996039010535588,0.947461819867435,0.997640764766966,0.777928590260857,0.710469285720501,0.975277753231426,0.989727942488143,0.953089027563281,0.964785585595558,0.980850623270775,0.907918267228538,1.01278860218172,0.867275076011245,0.999043089066082,0.945228044432559,0.907472767506838,0.981459337352045,0.958343660173905,0.944476968832854,0.982582795557624,0.997883654048674,NA,0.834709969368396,0.813663209326074,0.359775524020692,0.0209142144567656,0.160721213219686,0,0.128615003465265,0.0556998081343269,0.180356871442106,0.0314710970183131,0.018427361281937,0.0214450208210615,0.0422142088789214,0.0453344606611357,0.169237143901001,0.0140534438140898,0.0770663099738942,0.135902112977782,0.112210654117545,0.101753718657598,0.0579473369846545,0.17036424611298,0.100559930069739,0.121756189197166,0.107995245469376,0.0675374366259584,0.0905456073164561,0.107339196202649,0.0503815287999746,0.0936484260308061,0.162784418016969,0.0714310478695282,0.142744749591765,0.0920077497128793,0.193379347575999,0.0691452123021618,0.498003622003588,0.401123510511321,0.342599647127111,0.182677801810132,0.282163881435122,0.229911048135874,0.366873610497818,0.41312648195755,0.108695839198581,0.978657836047273,0.981133434487153,0.996274719955284,0.95331202594294,0.978114660951024,0.951903728391381,0.937100085444404,0.950563368424723,0.495802032707359,0.45313886387133,0.134566842227347,0.0601741559450283,0.240891661069944,0.131802603349941,0.318715288189372,NA,NA,NA,NA,24,0.0644472363542737,0.0563773523419526,0.0462611002093537,0.0550951490416422,0.164178348435761,0.16559421904738,0.0725926429026156,0.0607682044124152,0.0689092075629319,0.0724558448170417,0.230888922893059,0.26984314752924,0.291646013893535,0.0495598049103102,0.0506736189315868,0.143621810654745,0.0487300444229315,0.104289517541008,0.276901673893482,0.155515732526873,0.142388488868656,0.302771410609953,0.137977151723325,0.257311637040944,0.10293771982186,0.209076019977165,0.25350693980015,0.177528878253593,0.178847736853872,0.079732183756863,0.107210384824426,0.17499106651345,0.0640888134338586,0.0645617739181744,0.0513723907028704,NA,0.0686836744611042,0.0745206375605723,0.0598642890005897,0.0553789114642098,0.0570649629935726,0.06933329835039,0.053504353731752,0.0505846153172444,0.074478586537294,0.0807816339829769,0.0633165273814965,0.0710341926400362,0.0605824329671993,0.100105269343217,0.0527275939424297,0.10162633815864,0.0882347150209236,0.0875689839961658,0.0975365380101366,0.0698450208527015,0.0797768481581634,0.0666264781924914,0.0645872501254834,0.0677164384868413,0.0624476352497725,0.103006603511611,0.167331457900743,0.110344583695296,0.0578568697259126,0.0765473968805788,0.0708331412947867,0.0526643695225995,0.0900080901822679,0.141006339143972,0.0598516936404925,0.116800897389207,0.179310659557607,0.139489889393819,0.127098515786382,0.141998264569076,0.219328770827672,0.274304171033823,0.0931214200769692,0.0627044606671548,NA,0.167379371155867,0.247475683364861,0.0249292999870595,0.0381712943712697,0.042761169231257,0,0.0408359022983142,0.0392322609333809,0.0334180994424178,0.0373002090744275,0.0330321316273602,0.0383722021996535,0.0427892034118524,0.042305103386401,0.0322907973284495,0.0362635188694684,0.0956140402643324,0.0303026751143346,0.0369193554132467,0.0417898337367325,0.0497089409805058,0.0369009843434547,0.0517563523076347,0.0353083120301617,0.0391505204951437,0.0452118325183229,0.0477220964891559,0.0416805185457431,0.0455588313770538,0.0443900496510437,0.0388606281551351,0.0473002171058218,0.0388224389716773,0.0350132261192171,0.0343686009044203,0.0543887375003889,0.00936237476653767,0.0598349159669332,0.0307435234131266,0.0531580477658756,0.112968754679697,0.127109695881372,0.11134903092825,0.0859115531148346,0.100074013197549,0.0491748292434268,0.0911831472273231,0.0911272501215765,0.118466225200017,0.100956121162636,0.101285379629484,0.0956746442341899,0.0957592158717574,0.00440644435333952,0.0151976439823447,0.0175953395190133,0.0526557199337159,0.0373499663750392,0.0435293561198966,0.0261971384205226,NA,NA,NA,NA
-23,0.925881796852049,0.984326257931914,0.993035576418114,1.00522764295077,0.838917349753093,0.844102075945839,0.923742048060836,0.902077240249779,0.988295242510358,0.955114793795695,0.806027900493269,0.939070031542628,0.937763132323985,0.949948763444604,0.974542598930052,0.968650057704249,0.964421590891752,0.916743746921224,0.891972096270422,0.975904160399473,0.948421033725054,0.941536085300895,0.662988478047449,0.929873007573048,0.991551447793915,0.86279019912835,1.00060525134065,0.954642242376825,0.955262386040605,1.03294995436054,1.02675319006165,0.921185318934506,0.934717374786273,0.940770758673743,0.99021609713657,NA,1.01926320095945,1.01176148369782,0.978869153406149,0.985294957595046,0.980173292133095,0.975632540098371,0.982930371129987,1.01116842324177,1.03029913298668,0.960482876011746,0.94252585244409,1.00978769574107,0.955813507887209,0.969471928726621,0.984463182728567,0.941598430114084,0.95720753903512,0.957111649759848,0.97902132378774,0.930325165776604,0.931417188204322,0.899897077127002,0.954625376565789,1.01386663203769,0.939270279235864,0.977625448138051,0.789605829905135,0.73733753458587,0.983560452588398,1.00522621163331,0.964225774973059,0.984997299897632,0.995932588630976,0.904975904998475,1.00246405993968,0.896060883235971,0.983425272218659,0.970319722843276,0.916078752858103,0.949914077400365,0.897469841943595,0.897293658057715,0.979182552617627,1.00989980874943,NA,0.848452118469112,0.84385553655405,0.360019782867728,0.00696962058251221,0.149834717806476,0,0.140829492278629,0.055414513014109,0.180252096408137,0.0563040334112977,0.0252241510960563,0.0357934520498676,0.0586303804781656,0.0641969240165002,0.201655041751109,0.0343691705415326,0.073422036649425,0.123384590429255,0.11967848984895,0.115684542797052,0.0819198180738609,0.172120281589493,0.110758198676473,0.131949494227556,0.125738552339517,0.0625079536043086,0.0970751385143086,0.111365773779201,0.0555896225653571,0.0898932012253587,0.171986323942684,0.0900228924778422,0.152633978031106,0.100563962865269,0.188235237658137,0.090614852144655,0.501178604393732,0.401200850371389,0.339820314560679,0.199144211295011,0.293524188839965,0.215105174967535,0.396653202369648,0.430603282735873,0.123190132968259,0.990184076545739,1.03847091305028,1.02007607337337,1.01063230106973,0.940554784490272,0.927608232058483,0.925783658697587,0.926758949555231,0.496207718935558,0.457328886612023,0.14093439778874,0.0604890653282122,0.251360793161389,0.148766336320558,0.32353742615683,NA,NA,NA,NA,23,0.0510352433560348,0.0501004186652728,0.0730486881351557,0.0602198404529232,0.206341005786061,0.201659447933139,0.0547177719606842,0.0811263208442693,0.0587686920792915,0.0662530164906735,0.202579773082251,0.244624105473082,0.231819440057951,0.0564299272559338,0.0595698954344106,0.121476148263693,0.0578393732179765,0.115433329187294,0.216975735319936,0.125890036962568,0.120303034545171,0.275576441079468,0.135547359706116,0.181921324486269,0.0881009216289528,0.224253691359562,0.296956027528792,0.188880608842313,0.112813922641297,0.105392778651773,0.128943437273799,0.18898276226776,0.0628700033366066,0.067418168822047,0.0541279839599045,NA,0.0732992568737784,0.0800446476840617,0.0518790104537369,0.0532780148363578,0.0526161357391811,0.0591077846827763,0.048300270718169,0.049436725677811,0.0668746995661616,0.0792536261026762,0.0715866127366803,0.072503646156102,0.0654826943648249,0.108444048961811,0.0544571797867692,0.104724121284993,0.0796884415331958,0.0701554781301397,0.0773644752132403,0.0677267686602508,0.0733473638691871,0.058645400622346,0.0671676521875137,0.0749790626421724,0.0543506814724868,0.0870177917733849,0.198613788297107,0.121075535496895,0.0494442764822472,0.0828041214795722,0.0676944193144379,0.0593185413412698,0.0877611586530291,0.159475027815882,0.050302921297195,0.115045986995723,0.141167294697312,0.152799957966871,0.127917443845819,0.155680902503593,0.21961555592692,0.164901571521377,0.0870463535544969,0.0649187168521934,NA,0.164285760245951,0.238093469302254,0.0226749873821215,0.022608846077962,0.0397249144966996,0,0.0306753651038953,0.0389936414213844,0.0326123686001377,0.0324276751595946,0.0359832175091852,0.0415078672692041,0.0365578242497857,0.0429938127803307,0.0288052030596558,0.0501809048103457,0.0844185064027808,0.0344310264858448,0.0356499143508664,0.0412661042476162,0.0444339200345556,0.0400889341646981,0.0404714120053077,0.0383707190484331,0.0367932518279347,0.0490990307854429,0.0411600908035282,0.0347395863766742,0.0450084049722993,0.0386407003983359,0.0396350958621105,0.0374777426575803,0.0399905841833263,0.0357782350820534,0.0399952845935329,0.0543181557383365,0.00514763915746694,0.0664829087375271,0.0331019161392331,0.0452126944908095,0.0926549715398571,0.141884968939102,0.0995480954933606,0.0768567087423373,0.0918531709354147,0.0407572639861317,0.0973270368794673,0.0848261592196289,0.108470090925448,0.112366932233985,0.106756920801327,0.109820871340167,0.107066033566143,0.00509492854644517,0.0121820991750252,0.0134835743211126,0.0563027928662114,0.0379507858554138,0.0355418109711391,0.0235072431049191,NA,NA,NA,NA
-22,0.931861787651656,0.980023870542595,0.987800001765631,1.01094491453988,0.798632117629794,0.84683204093999,0.930400149781439,0.886327577899648,0.986010934158084,0.977098976861409,0.827697281520398,0.947298536089721,0.90547275037796,0.962024738355673,0.996026186249242,1.01059127847671,0.990705945623408,0.978228705004145,0.930760482799146,0.956784982140741,0.948362432873461,0.79846591214861,0.631092647505778,0.927658731737901,0.961906463545281,0.832262330827854,1.00731607602017,0.925171052672892,1.00526109232514,0.997642023689477,1.01145831347655,1.02816419427583,0.950199662302646,0.946280311127728,1.0040722386235,NA,0.978644465578677,0.991371538289447,1.00991740652598,0.969615691623836,1.0136853774694,0.995011594852685,1.008696219928,0.994371813427213,1.0266403410691,0.951421650134957,0.954313496597959,1.00760550059422,0.951408106622177,1.0039014488788,0.993217735124172,0.971224088368571,0.966873689834395,0.97351321266241,0.947938392534773,0.976511858682973,0.982051217193216,0.922176974135086,0.963894770684399,0.989737402764345,0.999068515539175,0.977549123103522,0.793534923820859,0.760959540642477,0.986643138382916,1.00204765509941,0.97475240143629,0.974191880038488,0.976278300311009,0.909134499651183,1.00858144731118,0.886493827108417,0.961057663681312,0.989620022462708,0.97296545438569,0.990972846250106,0.974846091552541,0.958413171454776,0.972537970367977,0.991067655945267,NA,0.863377916202151,0.932894710687182,0.356166912148099,0.0259990600152326,0.153837634184875,0.0247207150249104,0.149181662880658,0.0658293135517176,0.197284775455594,0.0359890388228916,0.032261795903072,0.0394867109862136,0.061054576971286,0.0395077964720335,0.204068266877288,0.0326596213683514,0.0445700193543505,0.133863023030731,0.117683727854762,0.122459349159033,0.0853586734847694,0.19951183013662,0.130249321877118,0.145966469437217,0.126895845217052,0.0882618165558417,0.127248125211366,0.128983589606746,0.0439598876499062,0.108303232731218,0.180994948839632,0.104516126161036,0.173810206358978,0.100862153881903,0.206716918120021,0.0838905015958655,0.500912170697357,0.408977320699215,0.355969982650379,0.19210153083265,0.300732822930579,0.245343990685702,0.389939534110642,0.43593680106692,0.080416534189299,0.988183516848942,1.03204874387796,1.02456027348137,0.980854368714147,0.977319760252849,0.964179511359034,0.962308752390015,0.957332614254837,0.496788091771256,0.456652346529111,0.1381961445601,0.0618321409713712,0.249391705780957,0.144721779263322,0.321601589631693,NA,NA,NA,NA,22,0.0497582287001449,0.0483643522190048,0.0544391339248022,0.0617508030884871,0.195121628518894,0.199104617030205,0.0529383972002881,0.0553625421248226,0.0573968333857405,0.0814002970466175,0.198185001244724,0.215619434624701,0.190136311809146,0.04531406331865,0.0645804884104344,0.147354451154911,0.0646389478591557,0.132519576255247,0.289674744526659,0.123352681432494,0.114470262186902,0.238362585295478,0.122198871592586,0.203368745801332,0.0910728223691363,0.177715121572141,0.297534112430664,0.147999013870369,0.130229916716827,0.11387770606107,0.103720465427905,0.180010538585802,0.061379795907999,0.062655010057557,0.0521290877098328,NA,0.0720100784061053,0.0835520148058203,0.0588218051031803,0.0577706889743067,0.0553776914292213,0.0678730279555366,0.0635511417147961,0.0706746435791153,0.0580743969523633,0.0811897814056209,0.0701108679568252,0.0607228636612451,0.0654119415353407,0.119376278133455,0.0617728389871588,0.112140114064359,0.0843661621926195,0.0773136851987487,0.0841281550897855,0.0654973959477243,0.0703647339732017,0.0733902271099035,0.0664837964221623,0.0698518937717904,0.0666092779490293,0.0903946644492666,0.20614202670868,0.11859077459224,0.0513917061276209,0.0814243983142666,0.0705662734214001,0.0553081408888799,0.0946569799014554,0.127301346042509,0.0750096653248825,0.126404148797614,0.15176108710213,0.14484969135843,0.147642490151804,0.157532608995183,0.21212441101227,0.269736923544468,0.0970661218677957,0.0621816977877501,NA,0.156829835241453,0.257964982899621,0.0209134092876145,0.0408119600872592,0.0400297150410866,0.0535666405994328,0.0350242978886972,0.0374328576247849,0.0309561222085136,0.0379338430960397,0.0372852097807137,0.0392094526029699,0.0336630573624279,0.0390245872319292,0.0304328349634335,0.0515057889063045,0.0795320500198623,0.0298418840293238,0.0395088523079444,0.0388903870176615,0.0420547096257281,0.028980328922766,0.03577678470423,0.0349768039824259,0.0403906790223747,0.0458343904539904,0.033520811446853,0.0321475663875047,0.0468962485150396,0.0422739023209799,0.0335180952743106,0.0378777233816379,0.0287984635061991,0.0364777397392655,0.04161877648684,0.0541091680998646,0.00476399852359025,0.0460896594742944,0.0257961010650625,0.0532436130346916,0.0973707969896422,0.125619227648601,0.0857023667776207,0.0825436730822403,0.0992233305156403,0.0479972039757053,0.115373920401665,0.104734035668097,0.117101163647554,0.108582212907297,0.111537475284023,0.105096269050631,0.101442125828259,0.00441144765553417,0.0144039112838707,0.0167508000869585,0.0609019406799278,0.0382960438735857,0.0441734273835131,0.0254214843478867,NA,NA,NA,NA
-21,0.939477276721257,0.989641647652104,0.988151852020977,1.00967363661471,0.759477017283953,0.845088639603602,0.940770904131299,0.875719926373889,0.987976932331344,0.948290882587384,0.760640402780983,0.970874677369228,1.01045262017442,0.935063461949711,1.00502912328233,1.00534739243742,0.978838403017311,0.97770652135197,0.906655218113467,0.919782341523035,0.927175594689856,0.96004239081031,0.628797699041784,0.908494075211026,1.00316950917831,0.853193577523874,1.06048369079541,0.970184089036378,0.975981838382379,1.02560670780279,0.981894213094722,0.949755302313257,0.931751179649094,0.945689785567983,0.979867613796987,NA,1.00227387437035,1.01621306481596,0.995168798752856,0.98245506020354,0.990185039559188,0.964540106312849,0.997610501273442,0.999308887317048,1.00922705278323,0.940810644694475,0.958442253849154,0.982502244178594,0.939216102533628,0.989163335616464,0.987103549061672,0.960576600785227,0.967615420398084,0.995678832730308,0.972772139101088,0.931572185013107,0.929017077768937,0.911934810917387,0.935043337950666,0.990831274021969,0.948385640464307,0.96078845892819,0.89229681692893,0.788775452001048,0.985112506810895,0.983037943553167,1.00613188211829,1.00497187799824,1.02147987118056,0.936831796107175,1.0126539827389,0.971105767612465,0.974281436147858,0.934591528071062,0.948095691888598,0.97980755891402,0.937401486880108,0.950597375420766,0.979015473080647,0.981031134618968,NA,0.858033849483174,0.94072586715907,0.349338640683787,0.0285695370101615,0.154469048404002,0.0119705777360625,0.159017555346907,0.0611968066184864,0.195336137591431,0.0389198135765987,0.0389328541592191,0.0440219317586226,0.0615196406631664,0.0561794524836563,0.22038381598659,0.0257077091544315,0.08369451914772,0.151238155928143,0.125092749273836,0.134416454453754,0.0973565440820771,0.20506160637953,0.140540523074083,0.155151334091559,0.126166220055408,0.10685964441703,0.127282644513953,0.142980789010372,0.0650923785841826,0.119247029487239,0.19918617492689,0.112520321628952,0.176220571746284,0.0962423385889311,0.207460150784694,0.112855270839712,0.500225885392356,0.401260387402184,0.35636988277116,0.200058830268882,0.287419870510729,0.272077285002094,0.412432507879717,0.452958464582697,0.085352983681757,0.995037756020393,1.01747170849837,1.01644500404553,0.969446841002855,0.959887246364445,0.937950204270772,0.94572318456242,0.941613256143762,0.497280695378112,0.453762435833957,0.140892356928433,0.0580370232753507,0.247936570796664,0.149020306894191,0.327404296453357,NA,NA,NA,NA,21,0.0585317938249235,0.0576988984486348,0.0647935722587861,0.056147665298871,0.136074617502456,0.220225197605437,0.0629333800791457,0.0436744954596976,0.0653547762605171,0.0961620778802906,0.131309445451072,0.215116408386239,0.207254599248562,0.046783076202912,0.0694736135572655,0.139675400355906,0.0581003687354115,0.123677671835022,0.32321163087429,0.0923627471511055,0.121826353271769,0.30135178946523,0.129465059363938,0.210033407752158,0.0776053391038513,0.216906165706527,0.247180164162617,0.174247518373863,0.124598575983697,0.103494162190949,0.128285568335571,0.198691483581178,0.0634820697456759,0.0507039887411137,0.0561512856890141,NA,0.0705930573720943,0.0806580043239641,0.051427993672195,0.0530716111068934,0.0608937819357327,0.0667333683459135,0.0525157227035939,0.0520524762366744,0.05146038429312,0.0751558935708877,0.0752397936182729,0.0609414869991008,0.0597214947490526,0.122597049106053,0.0509600632732098,0.110682288988122,0.085934653834679,0.0820111942680522,0.072474955013182,0.0601709401951932,0.0779542928947049,0.0685205573780566,0.0721344461629441,0.0756863147535046,0.0639685689169648,0.125529385927924,0.211313910631259,0.131526830649331,0.0566928712628265,0.0867263822263238,0.0568967883362144,0.0499082239960565,0.0730176494432028,0.145306300933824,0.0557554081616779,0.165117885364968,0.141636885766477,0.130386081385404,0.146951662606384,0.169197003834502,0.195830090167115,0.232591511983144,0.0981615282134837,0.059898702290884,NA,0.165448777771773,0.342475300092973,0.0240782444219246,0.0433183833154588,0.0316993095307095,0.0381694757369049,0.0298588588605023,0.0401876876276053,0.0323045770831451,0.0389059993217985,0.0362183525439958,0.0430092546411777,0.0436954336880253,0.0340456795024255,0.0249462456901381,0.0464535827685382,0.0926960740925145,0.0250189021101339,0.0367255994254641,0.0382243273027159,0.0331964867528937,0.0368591847061081,0.0327537060344388,0.0395582952532047,0.0324034699874478,0.0341580595850958,0.0373908261445668,0.0397354460063128,0.0394672032539078,0.0403325922191833,0.0338782484200081,0.0376161553156762,0.0321350670519023,0.0334733637823068,0.0360496896754388,0.0562738920736013,0.00631163526474336,0.0577950976109346,0.0258362271822567,0.0468951729829183,0.102696032624922,0.102526184974187,0.0683702355717032,0.0610241505669909,0.0966416808026993,0.0460223183989375,0.098436717631604,0.0952608586352621,0.11813380065914,0.0980488772283934,0.0997649915045662,0.100156374799371,0.0927916807047283,0.0039447699500937,0.0176459079908895,0.017552696930005,0.0542629345871911,0.042790403587318,0.0389792916529693,0.0206656023213974,NA,NA,NA,NA
