system,test_name,nhanes_name,linear_time_0_median,sigmoid_time_0_median,two_cp_time_0_median,linear_time_0_mean,sigmoid_time_0_mean,two_cp_time_0_mean,linear_time_0_sd,sigmoid_time_0_sd,two_cp_time_0_sd,linear_time_0_mad,sigmoid_time_0_mad,two_cp_time_0_mad,linear_time_1_median,sigmoid_time_1_median,two_cp_time_1_median,linear_time_1_mean,sigmoid_time_1_mean,two_cp_time_1_mean,linear_time_1_sd,sigmoid_time_1_sd,two_cp_time_1_sd,linear_time_1_mad,sigmoid_time_1_mad,two_cp_time_1_mad,linear_time_2_median,sigmoid_time_2_median,two_cp_time_2_median,linear_time_2_mean,sigmoid_time_2_mean,two_cp_time_2_mean,linear_time_2_sd,sigmoid_time_2_sd,two_cp_time_2_sd,linear_time_2_mad,sigmoid_time_2_mad,two_cp_time_2_mad,linear_time_3_median,sigmoid_time_3_median,two_cp_time_3_median,linear_time_3_mean,sigmoid_time_3_mean,two_cp_time_3_mean,linear_time_3_sd,sigmoid_time_3_sd,two_cp_time_3_sd,linear_time_3_mad,sigmoid_time_3_mad,two_cp_time_3_mad,linear_time_4_median,sigmoid_time_4_median,two_cp_time_4_median,linear_time_4_mean,sigmoid_time_4_mean,two_cp_time_4_mean,linear_time_4_sd,sigmoid_time_4_sd,two_cp_time_4_sd,linear_time_4_mad,sigmoid_time_4_mad,two_cp_time_4_mad,linear_time_5_median,sigmoid_time_5_median,two_cp_time_5_median,linear_time_5_mean,sigmoid_time_5_mean,two_cp_time_5_mean,linear_time_5_sd,sigmoid_time_5_sd,two_cp_time_5_sd,linear_time_5_mad,sigmoid_time_5_mad,two_cp_time_5_mad,linear_time_6_median,sigmoid_time_6_median,two_cp_time_6_median,linear_time_6_mean,sigmoid_time_6_mean,two_cp_time_6_mean,linear_time_6_sd,sigmoid_time_6_sd,two_cp_time_6_sd,linear_time_6_mad,sigmoid_time_6_mad,two_cp_time_6_mad,linear_time_7_median,sigmoid_time_7_median,two_cp_time_7_median,linear_time_7_mean,sigmoid_time_7_mean,two_cp_time_7_mean,linear_time_7_sd,sigmoid_time_7_sd,two_cp_time_7_sd,linear_time_7_mad,sigmoid_time_7_mad,two_cp_time_7_mad,linear_time_8_median,sigmoid_time_8_median,two_cp_time_8_median,linear_time_8_mean,sigmoid_time_8_mean,two_cp_time_8_mean,linear_time_8_sd,sigmoid_time_8_sd,two_cp_time_8_sd,linear_time_8_mad,sigmoid_time_8_mad,two_cp_time_8_mad,linear_time_9_median,sigmoid_time_9_median,two_cp_time_9_median,linear_time_9_mean,sigmoid_time_9_mean,two_cp_time_9_mean,linear_time_9_sd,sigmoid_time_9_sd,two_cp_time_9_sd,linear_time_9_mad,sigmoid_time_9_mad,two_cp_time_9_mad,linear_time_10_median,sigmoid_time_10_median,two_cp_time_10_median,linear_time_10_mean,sigmoid_time_10_mean,two_cp_time_10_mean,linear_time_10_sd,sigmoid_time_10_sd,two_cp_time_10_sd,linear_time_10_mad,sigmoid_time_10_mad,two_cp_time_10_mad
Inflammation,ALPHA_1_ANTITRYPSIN,,-0.143874845430069,-0.0039630641412891,-0.627364622001409,-0.129956709891681,-0.0037115996250727,-0.556016893520425,0.0921552059504928,0.0017047003693986,0.430212741497324,0.0611649334230111,0.001359382223419,0.245579852716615,-0.147425237965985,-0.0389209460127276,-0.569314813636473,-0.134681865221041,-0.0364835619884157,-0.510862917258232,0.085995684634246,0.0165755160319952,0.359622487415778,0.0592284755872727,0.0131937250710878,0.23354671395185,-0.151370118561448,-0.0739303037911166,-0.504815026564321,-0.139932037809218,-0.0694814136503568,-0.460691832522462,0.0792429789406561,0.0305561672338466,0.282887157980881,0.0570768557697856,0.0243677579923021,0.144764947316305,-0.15531499915691,-0.102707635190629,-0.440315239492169,-0.145182210397396,-0.0969259105413575,-0.410520747786692,0.0726121681876169,0.0404203209632976,0.209842799726873,0.0553525741234555,0.0325698893190962,0.117675687125388,-0.159259879752373,-0.124911990934992,-0.375815452420018,-0.150432382985573,-0.118513467969073,-0.360349663050922,0.0661399240116375,0.0459841518877688,0.146133168018928,0.0534882673341503,0.0354469823060348,0.0794456489378077,-0.163204760347836,-0.141507647134396,-0.319594730593101,-0.15568255557375,-0.135103549644619,-0.310772840647232,0.0598776874091218,0.0479525616081019,0.101100422482391,0.0457591953931119,0.0346043490121308,0.0809793245879047,-0.167149640943298,-0.153896024650968,-0.272425297873642,-0.160932728161928,-0.147945032866697,-0.266532345001428,0.0538987075216536,0.0473416658680295,0.0673990080325419,0.0363036263620188,0.0309714587184364,0.0595275602988088,-0.171094521538761,-0.163373434445617,-0.227544722706251,-0.166182900750105,-0.158193025391187,-0.221306817049212,0.0483082727634296,0.0451231466634608,0.0607404905475399,0.034089831394962,0.0323436956407982,0.0402961264604268,-0.172333509541995,-0.166715678727483,-0.183221377104279,-0.171433073338282,-0.166735239002603,-0.178257392558867,0.0432572893754104,0.0421051772549897,0.0685446832607514,0.0358110074694435,0.035557747059991,0.0391531578601653,-0.171306526951879,-0.168254831410046,-0.152242472203103,-0.17668324592646,-0.174190240113693,-0.137238500686875,0.038956158340768,0.0389440572843114,0.0846148576820246,0.0290693150462279,0.0283265673885578,0.0377689809602783,-0.179564591491391,-0.179827740105808,-0.105159664037717,-0.181933418514637,-0.180965571715191,-0.0994531372354488,0.0356771184805458,0.0361937923597198,0.10358355468152,0.0197657006433529,0.0200408389449669,0.0516523319760818
Inflammation,CERULOPLASMIN,,0.0294367130260978,0.0002795368139018,0.112109369540489,0.0187124763046361,0.0001016274605694,0.101663169824462,0.0477492413263063,0.0009521084072933,0.0833992179451723,0.0274077000187954,0.0007238338006552,0.0738001422340934,0.0240451656066446,0.0026545717147536,0.0981926425704333,0.015554832014795,0.0009287775578113,0.091064291654646,0.0447822670443606,0.0092637913632798,0.0721516888813053,0.0272094184944023,0.007059186380077,0.0623810726880128,0.019413909751056,0.0045331058607945,0.0849442127063045,0.0120463383594161,0.0013752972186143,0.0792877603548503,0.0415230653753707,0.0171108189855879,0.0599204722440149,0.0240067468788937,0.0128385340949755,0.0474786175342117,0.0151357979288812,0.0051751750453999,0.070646761740944,0.0085378447040372,0.0010534537161461,0.0675112290550546,0.0383129902749653,0.0227068759785103,0.0481758057723844,0.0252174611506221,0.0165787083964764,0.0358990207705888,0.0108576861067064,0.0045130335306068,0.0470685352769255,0.0050293510486583,-7.88193301321563E-05,0.055734697755259,0.0351654978431877,0.0259434082606264,0.0373791654808251,0.0238571387513169,0.018699220293378,0.0225463409862423,0.0065795742845316,0.0027379145035085,0.0420518598102231,0.0015208573932795,-0.0019026588651847,0.0439581664554633,0.0320990031374229,0.0271924957447508,0.0286241898508754,0.022460997192243,0.0198182439923683,0.0171532045386801,0.0023014624623568,0.0001278362220017,0.0278345359632636,-0.0019876362620993,-0.0042452891154369,0.0321816351556677,0.0291390891309373,0.0269914637120758,0.0242349945233471,0.0210643321636146,0.0192779484407638,0.0147723430188303,-0.0019766493598179,-0.003059992322723,0.0211161980046959,-0.0054961299174782,-0.0069468801086599,0.020405103855872,0.0263217358366146,0.0258474233438566,0.0264796932917664,0.0196687140740952,0.0191581256251507,0.0148119672049168,-0.0062547611819927,-0.0066278651825091,0.0073000808811491,-0.0090046235728571,-0.0098845852280346,0.0096212623355438,0.0236978435439117,0.0241700082690308,0.0328293260320398,0.0182725725150213,0.0192469999576441,0.0237667748906799,-0.0105328730041675,-0.010437996372218,-0.0037156173622205,-0.012513117228236,-0.0129727944997107,-0.0014847591242248,0.0213388975563007,0.0222760406356798,0.038197552196502,0.0168764309559474,0.0172758028985283,0.0296179192042386,-0.0148109848263423,-0.0143995924583032,-0.0133917524858857,-0.0160216108836149,-0.016155098384052,-0.0108556065157695,0.0193420799892944,0.0204195030205747,0.0463488553800796,0.0154802893968735,0.0161269709012295,0.0280934119021308
Inflammation,COMPLEMENT_C3,,0.353917592228403,0.0099734495197285,0.429078072502045,0.355798651516986,0.0100343594143681,0.440791863367878,0.0114397240539941,0.0002736577932502,0.0399483729567525,0.0069447903506247,0.0001677162196392,0.0182279736411837,0.35352267493465,0.0976181069762692,0.420208874590341,0.354842734252331,0.0982203356869816,0.428986745583343,0.0107767364923,0.0026636998714547,0.0332451035480866,0.0070779718426751,0.0016312347517355,0.0167441685278176,0.352081475613913,0.183579820837304,0.410354210244004,0.35378060395827,0.184745727005982,0.415869948044972,0.0100536345471863,0.0049266743694812,0.0259856364520776,0.006698291483913,0.0030086353623028,0.0150954961796332,0.3513536313995,0.251000947083654,0.399286560184882,0.352718473664209,0.252666611324898,0.402753150506601,0.009347995483599,0.0065550635900873,0.0191441418460315,0.0061554747473518,0.0039790750018792,0.0122338381186636,0.350621892885656,0.299015718905284,0.386377404398087,0.351656343370147,0.301008041766202,0.38963635296823,0.0086640871004102,0.0075214487148682,0.0133780232294347,0.0065861711364445,0.0046390400926859,0.0067569614159077,0.349233351143393,0.330764826976481,0.374745656500336,0.350594213076086,0.332684677213007,0.376519555429858,0.0080074793021712,0.0079333089830769,0.0106147688311381,0.0063600642971164,0.0054457814221483,0.006662946312203,0.347932542886526,0.350204138372273,0.364438385112276,0.349532082782025,0.351893180181694,0.363563563185627,0.0073854571987796,0.0079427319076093,0.0126280404852317,0.0057771787345314,0.0061503264579534,0.0061099377633057,0.347332435123076,0.36114637565528,0.355475809613662,0.348469952487963,0.362497102355047,0.353602915350258,0.0068075079922398,0.0076912783384588,0.0111092782113375,0.0051843137407192,0.0060500735544061,0.0060908252957354,0.346476416300073,0.366512109766227,0.346239626534924,0.347407822193902,0.367455078005689,0.343642267514888,0.0062858003359088,0.0072912846326916,0.0104233375301604,0.0055070494265816,0.006070809101733,0.0052948355357765,0.345358571634274,0.367850272414106,0.334516634442386,0.346345691899841,0.368822532366176,0.333681619679519,0.0058354383237691,0.006827020287026,0.0107311283269237,0.0049411432926545,0.0059157517005781,0.0059833280260189,0.344500581216856,0.366878781387095,0.324419922885601,0.34528356160578,0.367950118285498,0.32471245734768,0.0054740596240098,0.0063624512964627,0.0115207278085001,0.004758641289414,0.0052091514587664,0.0060300754271868
Inflammation,COMPLEMENT_C4,,0.315042842024146,0.0092293293371199,0.379580999283203,0.312477271067153,0.0091489600922521,0.386499839264715,0.0151921371610668,0.0003410685040266,0.0904458603028826,0.0096988990829268,0.0002663891387174,0.047590418083009,0.3178173875308,0.090404134983563,0.374714326722366,0.315067664930071,0.0896373367376928,0.382278848643686,0.0142201421766824,0.0033159852385634,0.0740262305981957,0.0094604826063501,0.0025765720418718,0.0433950800402479,0.320900215871526,0.170401523206211,0.369306912765881,0.317945880333313,0.169071375390381,0.377588859064764,0.0131484509495268,0.0061109436749555,0.0559402819365942,0.0094065264239613,0.0046720148648789,0.0364929753183151,0.323417097536807,0.233839200071367,0.363899498809396,0.320824095736555,0.232270209354385,0.372898869485842,0.0120877468963255,0.0080794371944282,0.0382495500851627,0.009084473351294,0.0060014386202029,0.0223875042934635,0.325365154480489,0.279842530127076,0.362780095005192,0.323702311139797,0.278377515048167,0.36820887990692,0.0110411970138027,0.0091828302421499,0.0219322053677335,0.0081496600316807,0.0065237390913989,0.0129742889390926,0.327313211424171,0.311000098249404,0.361302176037551,0.326580526543039,0.309932132168997,0.359898094856722,0.0100132403234942,0.009556886864042,0.0139728640062507,0.0065979017501689,0.006467551913029,0.010849440086266,0.330060406749477,0.331194575595471,0.354406130998346,0.329458741946281,0.330594614366184,0.349613954130734,0.0090102428305213,0.0093950336323429,0.0178355049749835,0.0064830525450841,0.0064010693482795,0.0084341736718628,0.333784265812638,0.344628833271611,0.34574332072735,0.332336957349523,0.34373731539307,0.343085628019752,0.0080415492141961,0.0088771006058837,0.0160417304563578,0.0059733166722762,0.0069754185607899,0.0064691030141009,0.336702345003218,0.35362054112226,0.339289575473979,0.335215172752765,0.351944102283589,0.336557301908771,0.0071211723384692,0.0081455002713575,0.0151289622281266,0.0049112913203098,0.0062349593962701,0.0058086317449808,0.33930240552323,0.358492552467533,0.33489508166528,0.338093388156007,0.357010853093333,0.33002897579779,0.0062704243073723,0.0073078836893722,0.015256158884516,0.0041969663243307,0.0055478986754822,0.0096067559992377,0.34151360618608,0.361515119629522,0.33118386001229,0.340971603559249,0.360118136604808,0.324089773140149,0.0055215840413108,0.0064499671072844,0.0158220406477214,0.0037663397372091,0.004695833169076,0.0099071644799476
Inflammation,C_REACTIVE_PROTEIN_CRP,crp,0.0444341985399759,0.0011933201401471,-0.0258624369893928,0.0465084020808246,0.0011985906166755,-0.0205498404225747,0.0077561798471462,0.0001827949153318,0.0513416331631249,0.0045287182388931,0.0001434704090865,0.0360838103101583,0.0441299314505863,0.0116886397754452,-0.0152713775041029,0.0461653919197641,0.0117332627234471,-0.0081939226081007,0.0073486499946544,0.0017807834268571,0.041418538839269,0.0043031716254763,0.0013950823012795,0.0275758878336405,0.0438151442360938,0.0220293129534555,-0.0018529756056673,0.0457842695185858,0.0220740165672565,0.005534874963537,0.0068994005290305,0.0033017021268371,0.0304540183495045,0.0040758522117834,0.0025717789885425,0.0218794693774084,0.0435569500063213,0.030222266925606,0.0138113861271012,0.0454031471174074,0.0301960921274131,0.0192636725351748,0.006454656570541,0.0044090410054819,0.0196582158469319,0.0039051245722619,0.0034005228407208,0.0158242300323953,0.0432987557765486,0.0360438778278303,0.0325546561265672,0.045022024716229,0.0359779494845312,0.0329924701068127,0.0060154175328783,0.0050811869203278,0.0096171726374156,0.0037343975380145,0.0039682088027423,0.0069103377648724,0.0430567551629239,0.0398641867465288,0.0467507707206415,0.0446409023150507,0.0397627499534533,0.0463368108008297,0.0055829828598771,0.0053837337780373,0.0052974878335982,0.0035798641199151,0.0042907867253627,0.0034011100800027,0.042903934363739,0.0423895233430675,0.0563492108083257,0.0442597799138723,0.0420493682420614,0.0547684131211306,0.0051590638685806,0.0054116801268247,0.0079280560372643,0.0035145105162555,0.0042230796501435,0.0059203717225839,0.0427021667610292,0.0439550530737247,0.0545896702561781,0.043878657512694,0.0432993299332478,0.0548114068243887,0.0047459430310629,0.0052533900504905,0.0082555175740263,0.003400210109071,0.0039490696644148,0.0048568412281058,0.0426432499949813,0.0447042496568279,0.0528323367504642,0.0434975351115156,0.0438673853907521,0.0533038118392392,0.004346700285928,0.0049777779048532,0.0076101749903802,0.0032313420402765,0.0037243282003283,0.0048136730009296,0.0420445709256255,0.0444443725030809,0.0511392321685381,0.0431164127103372,0.0440007654628056,0.0516523155803301,0.0039655295188496,0.0046344476456805,0.0074880564863792,0.0029175486647179,0.003541567687632,0.004773582245656,0.0417495903979131,0.0441960649140522,0.0493804551160767,0.0427352903091589,0.0438623799545352,0.0498637234717593,0.0036081627210588,0.004258445395089,0.007692985534776,0.0027100353325308,0.0029073281747763,0.0051072707888362
Inflammation,HAPTOGLOBIN_QUNT,,-0.0954698382604128,2.11367097492921E-05,-0.335677876643214,-0.0867938674980381,7.22537427841974E-05,-0.333705383251569,0.0508977978928643,0.0010211105305535,0.268546559706924,0.0304566063073516,0.0006139701601812,0.0925958335756145,-0.0737053725011251,0.0007127504887339,-0.285317808295288,-0.0659142170880209,0.001170696991252,-0.270527221759313,0.0482111870573357,0.0099468849907651,0.21236608848763,0.029657268346373,0.0060283629715512,0.0867746057094976,-0.0489206878637112,0.0041890109538202,-0.217508944889618,-0.0427146055213352,0.0048115439644513,-0.200329264545696,0.0452479159676572,0.0184381841137279,0.151102017389482,0.0269963760953372,0.0114430679584212,0.0705906716198264,-0.0235695587923158,0.0120267651799861,-0.133583355835378,-0.0195149939546495,0.0123880849058375,-0.130131307332079,0.0423123180600239,0.0246136602285623,0.0934058585978337,0.0239382105554939,0.0158384617376134,0.0574101146470378,0.0017815702790794,0.0232812032873042,-0.0574412273126393,0.0036846176120361,0.0241159411058875,-0.059933350118462,0.0394105777433774,0.0283540920727912,0.0527054060151086,0.0228605645421657,0.0179750056739025,0.0260279621751765,0.0271326993504749,0.0379136619295918,-0.0022852812286258,0.0268842291787218,0.0393864008282286,-0.0067774842254077,0.0365507597017992,0.0300296692692019,0.0428445759261183,0.0235663776328657,0.0180734476217265,0.0170588912146242,0.0492835214334142,0.0552173871997929,0.0340825974780007,0.0500838407454075,0.057314521564216,0.0357414379000536,0.0337435245602508,0.0301760094048548,0.0373462335268696,0.0199176788477975,0.0183555161356923,0.0210364833343446,0.071607694332516,0.0756485073347358,0.0639546557731227,0.0732834523120932,0.0770816038354548,0.07440150641851,0.0310031592418503,0.0292922553865721,0.0386690871191882,0.0187507406535158,0.0186780539436395,0.019979242705405,0.0969860485541767,0.0978843926659375,0.10637161218858,0.0964830638787789,0.0980583508355979,0.111323256825926,0.0283490623206574,0.0277694847770302,0.0446366499218749,0.0180481160498838,0.0179599150802974,0.0169370895499763,0.119818425221471,0.120017789062205,0.135508095135385,0.119682675445465,0.119806192823236,0.144035251573711,0.0258078632242812,0.0258918545379258,0.048718119398262,0.0176708395810795,0.0176994956037193,0.0289080247126252,0.14249368546555,0.141740232563954,0.174304480557201,0.14288228701215,0.142036137578228,0.172311492636325,0.0234163466878077,0.0238636538951062,0.0500397684369032,0.0157007838444633,0.0163622929915391,0.0335369553327469
Inflammation,PCT,,-0.262104143014148,-0.0074550579839692,-0.488736199903446,-0.262609004370107,-0.0074688136322649,-0.497850431820796,0.0060451835571041,0.0001323414855967,0.0478221887677715,0.0034826839214223,8.16661675138442E-05,0.0164077994371026,-0.26434257607568,-0.0730600524402003,-0.464377683878144,-0.264989269228458,-0.0731941998056898,-0.471936060747468,0.0056640887148468,0.0012869545118544,0.039609166723825,0.0033270069926923,0.0007898155522567,0.0137965331725411,-0.267079187165563,-0.137915950292678,-0.436701299363824,-0.267634007959959,-0.138158656286208,-0.443142315110438,0.005244682920965,0.0023733988987968,0.0306376661721473,0.0029507563025745,0.0014249539633659,0.0102837595034886,-0.269909196442007,-0.18971597066446,-0.409024914849505,-0.270278746691459,-0.190027031686945,-0.414348569473407,0.0048305910314711,0.0031421515131009,0.0220207334648318,0.002654305470727,0.0018145440161511,0.0086815493151501,-0.272739205718452,-0.22776896117168,-0.383268255861735,-0.27292348542296,-0.228106834340128,-0.385554823836376,0.0044233056965644,0.0035790350013363,0.0144091786759498,0.0023485606370504,0.0019465028708898,0.0075593815509987,-0.275545788402581,-0.254114470704973,-0.355721238047444,-0.275568224154461,-0.254444554357328,-0.356761078199346,0.0040248937448398,0.0037370706975983,0.0103344942708765,0.0020147057152974,0.001859956717541,0.0050158272850146,-0.278257684807734,-0.271711757161969,-0.329397108193338,-0.278212962885961,-0.271992444119291,-0.328075491903528,0.0036382714067676,0.0036914210382528,0.0130454828321302,0.0016234135115784,0.0018000726693831,0.0029918391813745,-0.281147871630505,-0.283224231110114,-0.30315689590054,-0.280857701617462,-0.283471063147959,-0.301404605930236,0.0032676261722261,0.0035119947297035,0.0104077166748995,0.001453619700264,0.0018756427911112,0.0024951392418321,-0.283626544066773,-0.290779596376554,-0.276796592150989,-0.283502440348963,-0.290965314530294,-0.274733719956944,0.0029190504575277,0.0032543526699489,0.0091296172665755,0.0012929465665516,0.0016641341737779,0.00337291989065,-0.28618120438056,-0.295806749132667,-0.247872425924373,-0.286147179080463,-0.295924534104407,-0.248062833983652,0.0026014309804086,0.0029607192258262,0.0097607713563489,0.0012702007868256,0.0017316922110086,0.0071962480019044,-0.28853895824484,-0.299255944661185,-0.221465855055153,-0.288791917811964,-0.29930162913296,-0.222868391389307,0.002327475782501,0.002664649989904,0.0124128263192988,0.0015530102782835,0.0017121548942404,0.0111006753743743
Inflammation,SEDIMENTATION_RATE,,0.121568018166684,0.0052004163026865,0.297009190152928,0.120758472147583,0.0070024417039058,0.336655849164643,0.0068801127797556,0.0091169261728947,0.080423661721573,0.0047644481654289,0.0001032073678686,0.0375740690206021,0.141016681981406,0.0513944876921863,0.296576008240889,0.140395121905738,0.0539564590910942,0.322182771913558,0.0064667113897928,0.0154105771847332,0.0583829046877115,0.0046174679041872,0.0010102653992947,0.0330730993464543,0.162626308442208,0.0994286061994521,0.29609469500529,0.162213621637022,0.100481194069747,0.306101574967907,0.0060102767167193,0.010644395953695,0.0343977341143187,0.0042640037054288,0.00190032903688,0.0280720219307347,0.18423593490301,0.14210870777528,0.290697792742656,0.184032121368305,0.141981322077553,0.290020378022256,0.0055576219141628,0.0071164241720455,0.0139143365154129,0.0041750304275552,0.0025543408706174,0.0081427083511169,0.205845561363812,0.179141565693988,0.277062201434796,0.205850621099589,0.178182064936168,0.273939181076606,0.0051097516169193,0.0049429521569571,0.0209708727803298,0.0041385236057989,0.0028987307255858,0.015798481369853,0.227514686985953,0.211286620612305,0.281502212927904,0.227669120830872,0.209860566735449,0.273389985121282,0.004668043160578,0.0038977775827421,0.0212951420100632,0.0038293269320447,0.0030754584796704,0.0123253478293727,0.249593843281058,0.239688631156297,0.284783008127836,0.249487620562156,0.238146553018261,0.278355129644389,0.0042344252771787,0.0034962976821631,0.0163013247883438,0.003401754077359,0.0023892097915726,0.0096001888383806,0.271672999576163,0.264326153808179,0.288535875765749,0.271306120293439,0.264085143998999,0.284680907081039,0.0038116601400942,0.0033083821237263,0.0104975280139421,0.0030304443105844,0.0026556896797458,0.0068483255042645,0.293752155871268,0.289045954957888,0.29096852673444,0.293124620024723,0.288479652908918,0.291115423472542,0.0034037940207565,0.0031364085798979,0.0054319523215533,0.0025466083679873,0.0023918075486958,0.0041727314208386,0.315683447981942,0.312595410588173,0.298538850466382,0.314943119756006,0.311889911651729,0.297549939864046,0.0030168757953345,0.0029326467070488,0.0054627435826057,0.0024357110351712,0.0024085425535659,0.0043179054716655,0.336939610243985,0.334924905775465,0.305313562375162,0.33676161948729,0.334684809468563,0.304727725865096,0.0026600621251757,0.0027052102030655,0.0099714372646206,0.0023858668028156,0.0023105426362013,0.0103310940091317
IronNutrition,FERRITIN,ferritin,1.15804716523202,0.0319631929661806,-0.404906813152832,1.15808288094662,0.0319652909694893,-0.402359716191842,0.0051824756824222,0.0001229548368531,0.0537838249293167,0.0031589976200969,7.39768799327689E-05,0.0391906160189876,1.14513676239407,0.312397152225378,-0.0321015905891757,1.14523630469736,0.312425278189189,-0.0288844864240156,0.0048573923847196,0.001192982229231,0.0429263998523677,0.0030803273817434,0.0007321575067337,0.0319133972139576,1.13079187035189,0.585075463475458,0.382126434481553,1.13096233108706,0.585170560524661,0.386087991095791,0.0045013159096096,0.0021868683620293,0.0309252333882329,0.0029391174406168,0.001419198159181,0.0223403828166535,1.11644697830972,0.795143668115732,0.795554133695476,1.11668835747677,0.795263417834907,0.801060468615598,0.0041519784600735,0.002872294992039,0.0191104466127229,0.0028244202109344,0.0019207100618845,0.0120218215090001,1.10218768731122,0.939931903793543,1.21327561862889,1.10241438386647,0.940130601669877,1.21603294613541,0.0038112335829178,0.0032454912276289,0.008318240988846,0.0025779447399409,0.0021557031486452,0.0041616808765865,1.0881826253128,1.03000827370992,1.20751963433414,1.08814041025618,1.03017169099707,1.20813236321077,0.0034816050594581,0.0033655991135137,0.004176016344397,0.0021695946641426,0.0021548894494738,0.0029808249528859,1.07384612132002,1.07972602821094,1.16157946077563,1.07386643664588,1.07971874323283,1.16094052613965,0.003166566315801,0.0033079752891485,0.0060667712531478,0.0020465093850738,0.0022949904157774,0.0026953688847801,1.05950961732723,1.10177867266041,1.11676070869046,1.05959246303559,1.10166762743258,1.11374868906853,0.0028709243721359,0.0031392255593251,0.0096645574718622,0.0019234241060055,0.0021297724986326,0.0022961150066713,1.04591013851711,1.10577061081617,1.07091512451759,1.04531848942529,1.1057212810101,1.0665568519974,0.0026013010868639,0.0029108260493712,0.0136833104757363,0.001855634832748,0.0021349635017959,0.0019293207054507,1.0314701861577,1.09904455335182,1.02557401411814,1.03104451581499,1.0985208419975,1.01936501492628,0.0023666060116446,0.0026615830316385,0.0178407863274974,0.0012968323114583,0.0015441236669657,0.001915957734629,1.01696241418262,1.08476241067121,0.979476381190405,1.0167705422047,1.08437351932802,0.972761654698269,0.0021781590300119,0.0024225044689038,0.0204794516519148,0.0013829988624971,0.0014735741147409,0.0022781209349869
IronNutrition,FOLIC_ACID,folate,0.399433157932373,0.0110118032938403,0.137743619542402,0.399922088445935,0.0110251932565096,0.141097124065667,0.0063278831484397,0.0001496255087554,0.0141344428216,0.0043382518879155,0.0001099082203434,0.0098188636895253,0.394065685991541,0.107682347829035,0.162392571788556,0.394420947135713,0.107809902933436,0.165471382330443,0.0059810880666222,0.0014567551910838,0.0124358259823196,0.0040996283496098,0.0010718383748075,0.0089740041579529,0.388101828279505,0.201943730040211,0.189473445976362,0.388308567902133,0.202163689593384,0.192553891513526,0.0055988936628439,0.0026960339480153,0.0105755009643803,0.0037531908122639,0.0019928599279657,0.0077284208149522,0.382137970567468,0.274835934262206,0.217062798512993,0.382196188668553,0.275091630704935,0.21963640069661,0.0052206977920772,0.003589762096347,0.0087611549150598,0.0031318025373372,0.0025903215253881,0.0069913158207768,0.376174112855432,0.325210317259733,0.244884007160676,0.376083809434973,0.325440968592488,0.246718909879694,0.0048474364385507,0.0041207888133934,0.0070284857726779,0.0027226581272516,0.002849251042938,0.0052604771889158,0.370210255143396,0.35639050963648,0.273077654208603,0.369971430201393,0.356543250036098,0.273801419062778,0.0044803430690743,0.0043447831618469,0.0054558730814406,0.0025601818489391,0.0028238750693567,0.0041004748759124,0.364043630021494,0.373158472405494,0.30089604312596,0.363859050967813,0.373222522494384,0.300883928245862,0.0041210662951035,0.0043416492748455,0.0042259498243393,0.0025165315641161,0.00286265346593,0.0026456776456164,0.357865139989835,0.380045129657643,0.328275732278622,0.357746671734233,0.379932691856008,0.327966437428945,0.0037718404263565,0.0041855150836213,0.0036980961004105,0.0022870096249732,0.0029317641237804,0.0022751076706027,0.351842649336001,0.380317085435963,0.355354556115542,0.351634292500653,0.38009197442056,0.355048946612029,0.0034357317119327,0.0039342773541666,0.0041494987204363,0.0023697360156544,0.002823601826055,0.0036507857692933,0.345170579059767,0.375971646066137,0.381916523851476,0.345521913267073,0.376079483867907,0.382131455795113,0.0031169863637953,0.0036299775158314,0.0053372208598601,0.0018062985851795,0.0027643105700028,0.0047601324497089,0.338995141129745,0.369465388236223,0.408283607319666,0.339409534033493,0.369461121607675,0.408354968401072,0.0028214951690575,0.0033030335323982,0.0062604886588084,0.00139582545347,0.0024086804186996,0.0054094650124211
