"menopause_age"
48
39
59
52
51
37
42
54
55
51
53
51
38
54
58
46
49
50
35
37
41
53
29
22
53
59
36
51
30
53
54
49
50
52
50
49
49
53
54
50
53
37
59
48
51
47
52
45
42
51
48
49
44
52
57
50
29
51
47
46
46
40
32
48
38
49
50
45
20
36
48
51
50
42
49
49
59
57
39
52
44
56
23
45
42
50
25
32
36
50
49
40
47
42
33
49
50
35
47
23
46
38
41
52
57
54
50
47
55
51
53
46
52
36
53
55
48
58
49
52
46
51
52
39
51
52
40
46
53
53
53
47
49
51
51
57
51
54
56
51
40
50
50
56
42
50
39
48
51
48
47
47
50
57
51
54
47
51
40
56
52
41
40
39
49
21
53
40
42
58
51
47
49
49
53
51
24
43
49
39
47
33
60
50
56
56
48
49
55
48
48
33
56
56
38
41
54
55
41
49
35
53
53
50
53
58
55
35
54
52
53
38
55
48
54
44
43
56
58
29
58
36
54
41
54
51
55
50
43
49
50
57
52
52
51
47
40
52
50
42
45
54
55
39
50
52
44
42
51
40
38
41
46
51
53
59
34
52
47
52
54
48
50
50
39
44
34
54
47
51
40
21
45
53
47
54
42
56
49
51
53
47
36
52
53
55
54
46
53
59
53
52
51
54
48
56
47
55
52
53
54
49
40
55
42
59
61
50
54
30
56
48
40
57
46
50
49
29
50
62
51
52
26
40
47
47
55
57
30
51
37
46
49
56
51
28
47
59
57
47
48
52
51
46
37
55
50
41
63
55
52
39
51
48
52
48
41
48
53
55
42
56
42
52
43
47
24
54
38
42
42
47
60
39
42
56
59
46
49
40
56
53
48
51
52
29
44
46
46
50
42
43
52
48
49
54
38
50
56
46
41
53
59
48
46
25
49
55
49
47
54
49
42
48
51
52
48
44
53
52
46
32
50
50
58
44
50
48
39
50
56
43
50
49
31
50
57
34
34
51
51
49
51
38
48
38
53
50
52
55
41
46
39
56
52
37
39
33
45
48
50
51
47
32
39
52
46
54
52
54
53
50
49
48
55
31
45
55
55
49
54
30
51
46
28
57
58
51
52
56
50
48
47
47
58
46
44
51
47
39
21
51
44
41
55
48
52
58
57
44
48
26
49
52
52
53
52
25
54
46
58
52
52
52
47
50
45
51
25
56
50
54
51
57
51
45
50
56
48
47
51
50
50
53
45
55
49
44
53
48
55
48
30
47
51
52
23
54
31
45
32
54
55
36
21
33
50
49
60
49
43
51
53
49
49
39
56
54
52
44
33
40
53
47
54
58
50
52
47
51
47
46
53
59
42
46
52
54
56
47
40
50
48
56
58
47
42
46
51
55
45
52
51
42
39
58
54
56
52
49
54
49
57
42
45
46
41
56
54
53
56
52
51
45
41
37
52
54
46
53
49
50
54
50
56
51
54
51
41
52
54
39
59
27
56
55
44
47
55
36
48
56
49
42
41
53
52
45
51
54
51
39
51
51
51
56
39
48
49
54
57
49
50
30
45
48
49
53
52
52
52
44
36
54
54
58
57
36
47
40
34
50
48
45
44
56
52
55
48
54
52
47
43
43
39
46
49
47
51
39
50
28
51
46
52
51
51
51
57
39
51
43
57
40
47
55
47
48
55
52
48
59
38
34
46
48
49
51
41
51
41
49
45
46
45
50
48
51
56
31
50
42
42
57
53
39
53
50
55
37
52
41
52
54
45
59
51
56
20
33
53
53
49
53
50
35
36
53
58
57
51
46
58
44
51
44
33
54
51
55
39
50
51
52
46
49
53
46
55
33
51
36
50
48
22
47
57
52
54
46
55
49
47
56
51
41
52
54
52
56
55
52
50
35
51
39
43
47
35
40
53
49
47
37
55
56
52
50
55
30
28
49
43
53
52
26
44
47
35
50
50
54
49
26
50
28
42
53
46
48
52
53
45
52
55
49
47
56
31
50
50
53
56
55
56
48
35
45
58
45
35
54
48
51
50
54
54
50
53
43
58
46
44
51
48
49
32
55
38
40
33
47
41
54
52
41
55
48
60
48
51
59
51
48
45
50
31
50
49
46
55
34
55
52
52
56
52
36
41
51
51
52
58
49
48
45
48
37
42
51
33
44
47
33
58
48
51
30
52
49
44
41
50
56
58
30
54
51
55
40
49
47
54
55
50
55
53
37
32
49
50
48
56
54
41
40
30
49
49
41
45
55
39
51
40
52
45
39
40
39
42
40
50
44
52
42
45
54
34
49
47
48
45
51
49
37
55
49
47
51
52
44
43
43
40
45
42
45
49
45
57
49
32
57
26
59
47
56
48
50
55
48
53
55
50
46
54
45
48
57
48
38
55
44
52
56
46
51
52
48
32
49
57
52
54
53
40
49
38
54
50
47
56
51
45
54
48
46
58
55
51
55
56
33
55
53
56
55
43
52
53
52
54
34
37
31
41
41
37
50
27
52
47
54
30
39
51
51
48
33
47
46
52
47
44
37
34
50
43
48
56
45
49
55
50
55
51
45
34
49
33
53
49
49
47
36
45
48
36
51
42
44
39
51
56
53
48
49
34
39
48
51
48
50
49
45
45
51
50
55
42
46
48
48
28
51
54
46
38
55
52
39
48
59
54
46
47
40
42
49
59
51
40
53
43
54
49
29
46
55
40
55
50
46
47
36
49
58
51
40
46
48
55
40
48
34
54
54
46
55
36
49
22
40
52
57
58
25
57
46
49
55
55
54
56
44
47
55
44
47
51
60
49
45
51
45
41
35
49
49
56
40
52
45
50
51
28
41
29
54
49
50
52
51
49
46
34
45
55
58
54
50
42
49
49
53
45
46
53
51
50
47
57
51
53
50
54
39
48
50
50
54
50
46
47
57
43
47
49
41
54
44
50
53
54
47
55
45
47
54
53
47
32
46
50
52
50
48
39
48
57
31
47
39
56
37
50
52
30
55
35
55
49
46
52
48
41
48
44
49
53
50
56
50
53
49
51
27
52
57
55
53
50
41
28
47
58
48
44
49
57
51
45
42
46
54
49
29
48
45
33
56
50
56
50
41
50
42
45
34
53
54
52
50
49
53
56
62
31
49
55
51
45
44
50
53
40
52
50
57
35
45
40
52
51
41
36
59
48
52
34
46
51
44
50
56
54
46
48
55
58
53
51
49
52
50
49
51
58
24
51
45
45
49
55
33
50
42
54
57
51
47
49
50
28
53
57
50
40
56
58
50
48
47
51
51
42
51
51
36
51
48
55
40
37
41
55
40
45
35
52
49
36
56
58
50
50
46
48
51
59
51
42
44
53
49
40
56
52
53
49
55
49
56
48
46
38
45
49
41
41
39
52
43
48
51
55
52
43
51
45
52
54
43
51
49
40
48
53
48
42
58
39
41
44
51
35
54
48
45
44
48
41
51
43
43
53
49
49
52
59
40
45
37
52
51
49
42
55
57
42
51
51
24
45
48
46
51
51
39
58
29
50
53
50
50
52
44
46
39
53
32
36
57
52
47
34
48
54
38
49
49
48
46
55
50
46
60
39
34
43
40
50
50
50
50
54
50
54
57
44
49
28
54
41
54
59
49
56
48
55
56
44
53
52
47
51
46
48
59
30
46
52
54
50
44
53
51
57
47
50
49
52
32
56
51
48
39
46
30
53
30
46
25
52
50
37
40
43
49
50
49
52
51
33
37
42
58
52
49
51
46
54
51
33
53
55
45
56
45
60
50
50
46
53
51
43
44
60
45
49
46
54
45
55
49
52
60
46
47
50
52
40
46
56
44
57
34
30
31
52
39
36
50
50
45
48
55
36
49
51
49
33
48
48
48
37
45
58
44
39
45
50
52
37
54
52
52
51
42
44
47
47
57
52
40
46
46
26
41
50
48
55
46
45
48
52
57
49
48
34
42
53
52
52
45
61
41
47
36
53
41
51
48
46
53
56
32
46
48
55
45
47
49
42
45
50
48
55
50
54
45
51
41
27
57
39
44
55
43
54
41
47
49
56
49
57
35
59
52
49
51
53
53
34
53
51
56
48
55
43
54
36
54
53
22
54
26
51
47
45
49
45
51
54
50
56
54
47
44
57
48
41
44
52
44
48
51
42
44
54
49
35
53
34
43
49
33
50
52
50
46
49
52
52
52
45
48
57
33
46
40
52
33
50
45
55
33
46
49
46
47
52
40
50
55
52
47
50
52
39
44
57
45
52
53
50
49
44
54
33
49
54
52
52
48
52
43
45
54
45
50
54
43
40
56
51
42
51
50
40
57
49
53
41
47
45
48
50
51
58
49
48
48
52
50
53
52
43
43
46
50
32
55
51
40
45
53
41
46
33
50
39
52
49
48
52
39
45
46
49
55
48
45
47
50
45
53
51
47
54
56
45
50
35
54
54
41
46
50
53
55
40
40
48
45
49
55
50
56
41
46
39
51
36
57
55
57
52
49
56
43
41
57
52
49
31
56
49
54
57
53
35
57
31
51
50
57
57
28
48
39
46
45
46
49
47
50
54
44
52
52
51
59
40
54
44
48
52
53
50
49
47
30
55
56
52
61
57
38
50
47
56
56
40
50
51
49
33
35
57
58
63
30
39
49
51
51
52
56
31
50
49
50
51
44
54
34
53
48
55
38
53
37
60
43
54
28
55
44
51
50
34
60
56
46
55
50
32
49
51
50
39
50
45
34
51
40
49
55
50
32
51
50
39
54
42
50
56
50
30
50
44
49
32
50
40
51
56
43
51
42
56
59
46
50
40
37
40
49
40
56
55
57
48
44
48
57
33
54
50
46
50
27
44
56
49
51
50
52
46
49
42
46
43
54
50
50
58
62
45
45
54
52
62
58
34
47
34
52
45
52
49
57
45
50
40
55
51
50
30
45
53
42
48
47
54
55
46
42
45
31
56
53
53
48
57
50
54
48
55
36
47
48
55
49
56
49
48
41
46
55
56
42
36
35
25
51
60
41
36
29
52
20
54
56
51
45
41
55
53
46
49
54
52
29
61
47
48
49
38
51
47
36
39
51
52
40
44
52
48
48
46
57
50
51
55
28
55
54
54
51
40
41
58
51
46
53
53
45
51
49
50
47
57
55
52
46
50
54
50
51
43
38
35
48
54
41
50
55
52
39
51
54
50
57
50
49
53
45
50
44
46
50
44
51
30
51
40
48
48
57
41
36
53
54
46
32
47
51
50
45
40
46
58
42
46
53
54
51
51
42
34
49
52
48
55
55
40
40
46
48
45
51
58
57
48
42
53
32
55
35
51
55
54
44
45
51
54
46
25
58
48
46
52
35
41
50
49
42
31
51
50
57
43
27
48
43
47
51
46
39
42
58
38
32
44
43
42
56
50
52
49
55
45
41
38
56
23
41
54
36
53
53
50
52
47
51
53
36
50
42
37
50
47
57
52
49
49
50
55
52
50
53
48
45
52
59
61
41
45
51
44
51
44
40
59
46
51
48
61
41
54
42
47
50
29
57
51
55
57
55
29
43
41
26
54
51
51
58
50
40
54
50
45
48
48
48
51
43
40
49
48
33
48
48
57
45
50
38
35
56
55
20
48
49
50
57
35
43
48
57
49
53
50
50
26
55
44
54
57
42
58
49
53
40
50
35
52
54
40
45
51
51
37
52
56
55
40
57
36
51
50
45
40
51
50
44
40
51
56
49
59
57
54
54
59
46
45
53
22
52
56
53
33
51
59
48
25
43
50
60
45
45
40
47
49
48
29
46
50
49
59
53
36
47
52
49
38
25
40
55
48
53
56
41
49
34
53
48
55
35
46
50
49
51
46
57
48
40
54
49
42
52
37
55
48
41
49
38
45
44
39
54
46
48
57
44
54
28
49
40
51
34
48
51
46
50
25
56
36
51
47
40
54
50
50
31
57
56
44
44
46
56
51
52
47
51
48
44
60
40
54
47
51
52
57
56
51
54
55
52
37
47
46
41
54
46
46
55
55
51
53
53
51
56
54
27
51
50
51
55
54
54
51
47
52
55
55
35
53
44
47
51
54
41
45
45
47
22
52
50
50
60
53
52
56
48
31
48
55
45
49
47
33
55
38
44
38
47
54
48
53
27
54
42
50
54
46
47
49
47
47
36
50
58
43
50
54
54
55
50
52
56
51
44
52
56
30
49
35
48
47
48
50
44
51
42
52
54
46
51
54
56
49
40
44
49
45
48
55
33
32
53
51
61
27
44
45
48
57
45
48
41
29
52
54
50
54
41
52
51
49
44
38
55
36
36
54
52
55
41
50
49
49
50
49
61
53
55
57
49
52
42
54
53
51
51
47
34
58
56
28
53
38
44
44
57
60
46
41
30
52
51
39
45
56
45
52
45
46
61
55
55
61
55
53
53
57
49
49
36
40
54
47
55
43
50
36
28
48
55
49
58
50
48
46
54
39
39
38
41
38
48
45
50
49
24
57
38
48
59
44
35
52
49
47
44
43
32
43
38
57
53
57
52
28
53
36
35
35
49
52
51
51
58
49
48
57
44
47
58
48
49
55
53
50
40
49
40
46
50
52
55
53
53
26
56
42
44
31
41
27
30
52
45
39
53
43
55
43
29
30
52
43
51
52
54
33
54
48
52
57
53
42
45
45
50
27
49
30
45
21
56
53
51
45
54
53
55
38
46
45
45
50
44
34
37
42
38
42
56
53
54
36
56
50
45
49
52
52
31
51
53
39
56
48
55
53
25
52
58
54
47
49
44
51
54
49
51
54
51
54
46
47
50
48
34
45
42
53
52
39
47
52
52
53
47
48
52
52
48
42
38
38
57
59
57
29
52
36
45
48
47
56
40
51
54
39
43
48
47
38
38
51
44
46
51
54
48
41
33
49
52
45
44
26
50
57
45
54
46
47
44
51
53
52
47
39
46
57
55
49
49
44
46
42
53
61
47
44
50
51
39
41
44
49
52
34
55
28
30
46
37
45
48
31
54
58
53
45
60
44
53
56
49
54
55
52
45
41
53
57
51
33
57
50
45
50
56
42
53
52
53
50
56
54
41
47
49
52
41
49
29
36
54
53
51
43
52
37
47
54
43
51
55
45
46
50
34
38
57
46
56
49
50
60
28
50
48
35
44
45
48
52
53
34
49
59
56
45
60
41
48
47
52
50
51
54
49
61
44
51
56
56
29
22
55
40
49
44
58
44
41
50
58
30
26
56
53
50
51
36
54
54
35
51
28
47
59
52
34
55
45
61
32
49
47
41
53
52
47
50
48
53
58
44
52
49
46
39
47
32
44
51
46
50
46
34
51
57
42
28
57
47
44
35
48
53
51
26
30
52
56
39
56
41
57
44
38
56
46
56
52
43
51
50
49
25
36
51
55
34
43
45
34
54
41
51
43
43
52
52
52
53
52
54
50
43
38
43
44
47
46
52
52
57
59
57
44
30
51
38
53
46
51
51
48
52
47
31
45
48
53
50
57
51
40
50
46
46
54
49
38
50
55
56
48
42
49
48
40
47
51
59
52
55
54
36
42
56
41
54
51
41
52
52
51
48
41
27
50
56
57
50
49
50
44
52
46
52
51
36
51
57
32
52
45
50
53
38
55
49
46
30
49
49
55
46
38
54
39
48
40
32
52
49
50
53
31
55
34
36
52
32
45
50
49
51
41
41
42
47
50
50
56
50
46
54
25
57
59
48
53
39
50
55
50
46
39
45
42
50
37
47
53
36
46
49
39
55
48
54
50
40
51
48
51
57
32
59
55
53
43
33
36
49
52
50
47
43
51
48
54
44
51
59
51
50
52
59
52
47
31
45
41
55
42
42
53
50
47
37
28
58
56
39
50
32
36
35
53
41
52
37
48
50
42
53
53
48
48
41
49
53
49
55
51
52
21
50
52
52
55
43
50
58
52
49
58
55
48
51
46
53
47
51
55
53
45
56
50
53
58
51
57
51
32
55
50
34
52
54
49
55
47
39
36
57
51
53
42
48
30
48
51
53
31
57
35
54
52
44
39
49
45
45
44
48
49
46
49
54
49
50
43
49
27
51
48
39
60
51
53
46
52
50
51
25
45
52
54
54
56
36
41
53
54
51
49
40
53
44
58
51
50
49
48
34
53
49
53
39
50
42
45
49
42
58
49
56
58
46
49
54
36
39
45
26
49
45
57
48
55
48
55
53
47
45
53
24
52
54
36
55
23
53
33
40
50
52
36
56
51
50
52
44
53
54
31
46
42
53
30
56
26
55
36
55
37
47
52
46
49
42
51
57
24
50
48
33
53
49
55
55
51
41
36
29
51
53
46
50
43
50
49
26
43
48
53
54
44
48
49
47
50
20
50
46
34
44
53
52
55
37
51
49
47
22
49
52
44
49
51
55
37
27
29
44
30
40
44
44
37
52
52
48
49
51
48
53
49
49
52
52
50
36
41
55
44
48
50
56
53
52
51
34
43
51
51
48
51
28
39
53
56
41
52
55
55
55
29
47
45
52
59
52
52
47
49
49
44
46
49
41
55
43
51
36
51
55
52
47
50
59
29
47
50
43
50
53
38
56
49
51
49
50
54
50
51
40
51
28
57
49
34
54
43
45
52
58
53
34
59
57
49
43
46
46
45
55
56
43
51
50
39
56
50
41
38
50
49
50
49
54
48
39
56
56
50
44
20
40
49
48
45
57
27
49
51
51
58
50
46
52
53
51
54
51
51
49
48
35
50
48
50
51
52
56
47
49
40
48
41
52
50
50
38
22
43
34
49
53
30
40
48
50
51
49
41
32
41
31
49
55
54
51
50
55
56
46
53
56
26
57
57
48
44
53
48
42
47
49
48
46
52
50
55
59
38
49
46
50
57
55
57
48
39
42
50
34
55
49
53
47
48
29
35
47
50
47
46
21
50
55
51
37
50
57
51
31
21
52
48
45
55
43
37
39
40
55
50
49
42
56
44
55
53
39
45
52
33
46
52
56
41
48
48
54
51
50
52
48
49
44
57
40
50
50
53
51
51
43
55
41
45
35
34
56
42
44
34
45
53
43
52
54
44
50
45
51
34
52
47
45
57
50
51
55
56
51
55
51
34
50
33
49
46
49
53
51
52
48
42
51
51
31
49
26
23
45
52
38
50
51
39
49
54
52
47
51
37
51
45
55
46
42
58
54
46
48
52
54
55
41
47
49
48
55
56
48
52
31
29
53
56
41
54
46
34
56
32
50
46
45
44
20
29
48
48
50
32
48
50
50
52
48
39
38
46
49
51
51
54
54
32
53
50
51
49
50
39
40
41
54
42
47
53
39
52
50
49
56
53
41
51
34
45
56
46
48
20
50
59
52
53
52
50
43
55
51
50
37
37
51
50
39
30
58
58
52
51
48
36
46
38
43
56
44
51
51
31
42
53
53
39
48
46
34
38
54
56
25
49
50
58
36
47
52
47
47
28
55
49
52
55
46
44
47
36
51
51
52
49
49
55
49
49
51
56
46
46
58
52
57
50
44
51
50
54
43
56
43
54
52
39
53
44
51
55
29
33
56
39
46
52
50
47
25
54
46
54
52
47
44
29
48
30
41
47
53
51
40
51
29
57
49
51
54
27
30
44
40
46
48
47
51
50
50
55
48
47
52
50
49
56
41
51
47
42
52
46
53
50
52
52
57
54
47
45
50
48
53
53
46
36
55
32
52
51
56
51
36
47
54
46
52
53
51
45
51
43
52
53
38
53
55
52
29
23
45
45
42
53
53
56
36
54
42
52
56
60
53
60
39
48
55
42
43
50
42
44
56
38
46
43
49
54
40
50
38
52
55
38
55
55
47
32
46
36
52
56
47
48
50
53
54
47
48
57
47
42
54
42
46
49
50
54
49
41
51
42
50
39
47
39
43
59
55
48
43
51
56
51
39
39
37
55
51
50
36
28
50
49
42
51
50
50
44
56
42
37
46
57
55
49
34
57
45
38
58
47
45
54
53
58
42
47
50
53
59
50
27
50
46
51
51
47
49
54
51
49
53
56
60
50
49
56
57
42
29
39
53
54
54
43
50
56
56
53
54
52
43
50
31
48
51
54
26
49
36
40
49
55
49
40
58
45
40
47
49
37
37
53
45
48
51
50
49
54
52
55
58
54
49
23
56
56
50
52
54
49
49
55
49
55
55
51
34
49
26
39
41
57
39
44
44
36
58
48
52
31
36
44
47
46
35
49
53
57
42
44
39
48
61
51
59
55
51
50
43
41
43
56
40
61
49
33
55
56
34
54
52
48
46
52
46
48
55
45
51
45
50
52
50
50
45
50
50
46
49
51
51
53
48
56
45
37
57
48
48
36
49
52
50
45
50
33
58
42
34
53
54
48
52
47
49
47
47
49
52
40
53
45
35
52
50
52
49
54
51
50
57
56
40
43
55
46
54
40
37
50
49
50
31
38
51
52
55
43
53
36
54
51
55
53
55
52
49
31
48
24
37
49
56
54
52
49
43
38
52
38
36
50
49
33
40
28
47
49
47
46
51
27
42
46
47
51
51
53
58
48
51
52
33
51
52
52
54
38
50
57
52
22
48
54
37
52
58
52
54
36
32
39
52
46
33
43
37
49
54
53
49
39
52
42
49
34
31
51
59
41
53
39
47
52
54
54
50
51
57
55
36
49
46
31
59
32
56
46
59
40
55
53
48
52
56
53
41
51
54
50
51
49
50
49
37
55
53
46
51
46
52
51
57
48
49
54
49
43
48
50
53
48
54
57
51
57
48
56
59
39
51
44
41
30
43
47
43
55
47
50
56
46
50
48
48
55
43
27
47
56
61
48
51
60
54
55
50
54
47
53
53
50
52
52
50
53
49
52
52
39
29
50
47
41
55
45
50
42
49
34
49
50
50
59
51
41
47
52
47
41
24
39
56
39
49
46
43
36
54
43
53
44
35
52
45
49
43
49
29
43
53
43
50
55
53
51
34
45
39
34
39
48
56
21
50
55
51
46
45
41
54
52
54
39
48
54
48
40
44
57
56
58
39
43
47
48
54
41
44
53
50
53
51
49
54
53
49
49
33
54
53
36
54
49
49
53
44
52
51
56
52
55
47
31
52
53
59
54
41
49
52
52
36
45
57
53
34
56
54
50
36
49
54
29
23
45
55
58
54
50
37
43
50
34
49
47
45
45
49
41
46
46
43
51
52
49
54
53
53
44
49
50
49
43
34
44
46
41
51
51
53
37
53
51
53
30
55
43
49
57
55
41
27
50
46
54
53
46
57
53
55
58
41
53
28
45
48
50
52
50
43
54
46
56
50
51
40
41
53
50
49
49
51
51
49
43
46
48
46
53
30
42
57
47
50
54
53
50
46
51
55
45
41
27
27
52
44
56
51
53
51
33
30
47
54
52
55
48
36
29
37
45
31
56
31
48
51
40
36
33
50
50
36
35
30
48
44
47
48
60
52
55
53
50
58
47
54
41
52
57
57
53
46
52
35
53
53
51
43
58
51
55
59
51
54
44
50
52
31
51
41
51
54
51
50
39
31
47
51
41
28
38
45
46
34
46
48
53
26
31
48
46
41
57
50
51
37
53
41
36
54
44
50
42
42
53
49
54
38
50
53
51
50
47
39
61
43
26
40
53
44
56
44
54
33
46
32
49
52
48
51
35
39
49
53
57
51
51
35
54
48
49
48
21
58
50
56
48
43
36
53
54
50
46
50
38
53
40
49
49
27
43
50
46
57
46
56
55
38
51
47
53
41
60
48
40
51
59
41
38
47
52
50
34
46
46
51
39
38
47
39
40
53
49
57
49
24
52
36
50
55
36
46
57
28
57
59
58
50
50
23
55
55
56
25
60
49
29
52
55
52
45
47
46
38
48
52
51
43
55
47
51
50
39
50
33
57
51
41
36
55
58
50
47
48
50
56
55
50
51
46
52
56
44
51
48
51
31
40
50
49
49
48
42
28
49
48
35
31
48
39
56
46
50
54
48
45
49
59
50
43
44
48
44
60
51
49
53
39
46
50
49
46
50
57
55
52
43
50
49
39
51
48
54
48
52
49
42
50
42
41
34
47
40
43
58
57
42
54
52
55
47
43
58
57
51
52
45
46
48
48
36
54
33
59
35
59
47
53
47
53
38
52
30
50
48
44
48
45
53
51
56
53
52
46
50
48
55
51
42
51
53
37
48
54
32
41
34
58
48
54
55
50
54
52
51
51
42
37
51
42
35
46
54
47
49
40
54
49
54
49
50
35
36
34
53
60
39
53
53
49
41
43
49
38
28
47
39
43
51
46
55
50
54
48
48
43
37
38
55
56
53
49
27
38
46
31
34
25
53
55
49
42
45
54
44
42
38
54
51
50
48
42
38
33
51
30
43
51
41
48
38
39
38
50
52
39
58
31
55
36
56
43
52
54
48
52
53
50
54
44
60
43
42
44
53
42
52
45
53
46
54
45
44
50
47
45
42
50
55
47
49
51
56
50
44
41
52
49
45
53
30
58
41
33
50
51
46
46
35
56
52
52
54
44
37
44
53
53
56
53
49
52
41
49
27
57
54
53
51
50
48
30
50
55
52
48
35
38
46
40
53
51
35
51
54
46
43
49
48
54
50
49
44
49
47
49
39
54
60
50
52
57
50
46
47
54
57
52
43
54
46
51
52
55
50
52
39
36
24
48
48
39
54
53
52
43
49
28
51
55
49
44
51
49
42
50
46
45
48
43
52
39
40
40
49
56
54
35
51
46
41
45
55
51
48
53
24
49
50
55
57
48
48
43
